index,error,time
0,1.9940361538198756,84.69955959700746
1,2.0128648540512493,113.29890597099438
2,1.9620252858207006,210.24982264998835
3,1.9507213862713024,233.32979117904324
4,1.9300430919955094,251.10044115397613
5,1.932278071567442,280.57971317198826
6,1.9415065771167406,282.5625640200451
7,1.9785600943221953,296.31215872295434
8,1.9750558006099692,300.79432426101994
9,1.9075095990829651,314.2501784209744
10,1.9396186000231757,298.703874578001
11,1.9411920710512196,310.8494357940508
12,1.9467667732670546,316.7427184259868
13,1.8782710352043668,304.8858253220096
14,1.922925564110722,291.496053905983
15,1.8771854432794746,285.14795979997143
16,1.8907461429493004,295.8683560490026
17,1.8949652300886957,302.87984329502797
18,1.8702325839343403,300.24530565500027
19,1.8596320948838412,307.3036639529746
20,1.834214687574839,310.37529629899655
21,1.861214475542339,300.91966334200697
22,1.8305554864267524,318.55867429298814
23,1.7974118419493919,347.9929707440315
24,1.7445247075743668,328.3930238549947
25,1.7287006425116997,270.1068489680183
26,1.7397830591038492,298.4038880279986
27,1.7003002926000974,314.8879935379955
28,1.7435121425908766,234.9856053770054
29,1.706319989435629,241.61928110400913
30,1.6857858650185973,243.02985028596595
31,1.6914068120194454,251.41988288302673
32,1.6949049620228551,268.74571589700645
33,1.6478838284612045,265.79803468997125
34,1.6371803094487656,199.7808354020235
35,1.5808063379512982,188.8986801019637
36,1.5806299112565432,188.36922580900136
37,1.601383900303911,186.46785676002037
38,1.6199123481508584,205.07248631701805
39,1.5420146313355476,246.85598180699162
40,1.552318286552416,138.90867144800723
41,1.5615565540796246,170.0786558339605
42,1.5276368999398735,172.71272912301356
43,1.5120039311308198,155.63603938702727
44,1.5412464349178967,188.09020467998926
45,1.5825990823459881,166.18300609401194
46,1.535986100428628,181.44691104796948
47,1.5378511599566194,187.62076835002517
48,1.548545849615318,198.39460787095595
49,1.5647665129710546,185.3954957870301
50,1.4922367328401462,139.64018072996987
51,1.5331653153734115,177.62904627702665
52,1.481568202896544,192.65054687397787
53,1.5044474283174494,218.08215613599168
54,1.5430198924521503,168.80256254202686
55,1.5271260662527189,162.6857136649778
56,1.517246926827945,167.21929248102242
57,1.4981743208686593,124.08049725502497
58,1.4916767859359732,159.02515473397216
59,1.5420236408185828,142.37710212200182
60,1.5025217430613655,195.36932090402115
61,1.5051514794414278,124.08143815700896
62,1.513371593602018,140.37646856397623
63,1.4772081761574891,117.76523909601383
64,1.49509398825205,137.60980984795606
65,1.5231614606926565,135.05953293602215
66,1.5076848193387469,217.97295626602136
67,1.5220233087052253,173.28368156700162
68,1.5459909194415513,179.91771813295782
69,1.4773307478037911,221.4798251800239
70,1.5001438535249658,214.71149492502445
71,1.4725803869960663,259.2307778009563
72,1.4889819768515615,184.81352291203802
73,1.4870773152266832,147.85895858396543
74,1.4661017698827665,159.73145596199902
75,1.4597722017324246,88.55182012502337
76,1.4790489838726653,239.45889065001393
77,1.451951086153369,142.6992481619818
78,1.4852361072868399,115.30657576798694
79,1.4764149113435856,240.7234117719927
80,1.467401533992374,202.03796612500446
81,1.5688432802754506,134.09427223203238
82,1.4254143487134459,264.0425623159972
83,1.4243543502353222,93.60505905898754
84,1.4317992397486357,96.65138287801528
85,1.4051793188928479,118.06142672197893
86,1.4202382567731593,88.93207567202626
87,1.4131890191546117,198.0618696899619
88,1.402743437177758,128.90425689000404
89,1.450287522018058,105.02871556399623
90,1.4176272044661964,275.589778663998
91,1.4531885470169978,119.75848953099921
92,1.3887577799524462,122.51890055800322
93,1.4461311183982315,144.06018568301806
94,1.465405814739209,101.24095902999397
95,1.404314036738482,132.04160959797446
96,1.454389210325492,28.45772790099727
97,1.4603094407227304,69.56334312702529
98,1.4167812514561555,117.61978584202006
99,1.440168279733941,85.54840433795471
100,1.4245259520092908,26.533876470057294
101,1.4376240759112813,61.91541616298491
102,1.3798001745652253,181.9292132150149
103,1.401306650170895,156.5424290879746
104,1.475217885522222,30.672529572970234
105,1.43340202868914,56.88322101405356
106,1.3818779599240916,122.8006253389758
107,1.3988779896021815,35.497925093979575
108,1.3981684354957127,68.60700577602256
109,1.4123213436597484,46.15532263700152
