index,error,time
0,1.5146262027189135,9.42284389398992
1,1.4931893376818792,10.27891742499196
2,1.498698943570743,17.008596033003414
3,1.4502824205624256,8.865932234999491
4,1.4315389422615543,6.919224766024854
5,1.441275311989121,8.490800689993193
6,1.4254750724151224,7.88638710899977
7,1.4021404932621693,8.772083585994551
8,1.4260574507333064,9.454246779991081
9,1.3812584790382298,6.64070723002078
10,1.3978080644283593,7.087134020985104
11,1.375844572300246,7.900974455988035
12,1.3740441097219827,8.994005274027586
13,1.3807378704110422,6.521043161978014
14,1.3229898036588215,6.75957280601142
15,1.3078062022233652,6.986302236007759
16,1.294973482255194,7.599704264983302
17,1.318532121295812,7.013636229996337
18,1.2920179727389718,6.894265587005066
19,1.2373274507025571,6.312858532008249
20,1.177107120467467,5.843779396003811
21,1.1364059610213213,5.451566581992665
22,1.1607265346614881,4.571078073000535
23,1.1095647055323956,4.900807884987444
24,1.0989709803592478,6.556249526998727
25,1.0977823406470513,5.337895642005606
26,1.0712240207115467,5.193639366014395
27,1.0547868581180933,4.55762245299411
28,1.0275127555994603,5.714788799989037
29,1.0266364650871207,5.508072527998593
30,1.007752109312441,5.967682271002559
31,0.9995071125019083,5.15733071701834
32,0.9693022220351866,6.783995450998191
33,0.9674109009152069,6.230648086988367
34,0.9263245860019163,8.91585121001117
35,0.9013020861072063,6.041881510987878
36,0.9013742898664026,5.6165304699970875
37,0.8913721722847754,6.2618315879954025
38,0.8848838512337145,5.980597685003886
39,0.8834354464015497,7.471786901005544
40,0.8746121086337668,6.980120091990102
41,0.8745491251594739,7.823234494018834
42,0.8693320944594458,7.588405540998792
43,0.8784668715405602,7.838817010982893
44,0.8783346023977716,9.174309405003441
45,0.8754420164910893,7.9279386550188065
46,0.8716770264873972,6.492745692987228
47,0.8691444140782293,7.992400329996599
48,0.8694039932427692,7.479668579006102
49,0.8733046173658081,7.2779768359905574
50,0.8668052756371357,8.27245245501399
51,0.8668608515817792,7.324683444981929
52,0.8672369544493143,7.318781988025876
53,0.8738086985775987,7.841688594984589
54,0.871687840027374,7.819613608007785
55,0.8810515453573905,7.1267273139965255
56,0.8684632945629494,6.741931972996099
57,0.8626609607242818,8.368234165012836
58,0.8675714629420854,7.077510684001027
59,0.8691879222194884,8.470712786976947
60,0.8700607553233448,6.183601413009455
61,0.8706891045157076,6.036177289992338
62,0.8619975329322479,5.941421771014575
63,0.8595259144954549,5.429132377990754
64,0.8478399871486204,5.22461898700567
