index,error,time
0,1.5315767688772672,36.75584814301692
1,1.6373660270901007,23.018247119005537
2,1.5339778445536065,22.438688904978335
3,1.5336309457498194,22.561777041002642
4,1.4811557648547458,30.84629498401773
5,1.52181148002154,60.43803588798619
6,1.5286993097890251,47.45167434800533
7,1.5614462410757124,28.378488911985187
8,1.5136371083109625,35.075594229012495
9,1.5008301793989782,41.13724278000882
10,1.494602236836466,29.201599886990152
11,1.4965083882506955,49.78628990499419
12,1.491346158289963,26.10012499600998
13,1.5353645890011038,27.53833041098551
14,1.5129042530126644,31.338083686016034
15,1.48466920248247,27.138588592002634
16,1.452153422690482,27.127185841003666
17,1.443257261049432,25.565151613991475
18,1.4157889231178753,26.940498709009262
19,1.4634409097334398,37.06170889499481
20,1.4026461397565066,30.9261954529793
21,1.3595550788848578,33.13377942101215
22,1.3287517247366265,41.78007955700741
23,1.3290114809086384,36.92317658098182
24,1.3117622804277937,38.521249947021715
25,1.2539473394072163,43.23043885797961
26,1.247889772737624,35.11040975301876
27,1.2274000397623603,40.14846713698353
28,1.26372108532316,37.13773902901448
29,1.2074409595466302,38.61352616699878
30,1.1507908254605153,31.83807689099922
31,1.141994261489418,33.48715769199771
32,1.1338996341707386,28.814439400011906
33,1.1034788269871065,28.302255592978327
34,1.1040741708885424,25.991689930000575
35,1.0785871948719894,30.596556536998833
36,1.08925746589355,24.814041864010505
37,1.0590378396434148,25.40416380899842
38,1.0287926903355598,23.578624152985867
39,1.030115316871699,20.050868973019533
40,1.0419817258488204,20.484194421005668
41,1.0054517757071604,20.509811195981456
42,1.0270134221616063,20.08061861700844
43,0.9945343635674105,17.764271388005
44,0.9913514805891678,20.574378293007612
45,0.9895238084327933,17.436736598989228
46,0.9824967273920477,16.054082560993265
47,0.9745477339946979,13.558427034993656
48,0.9990114585308959,14.863816341996426
49,0.9486121711416704,15.23658962600166
50,0.9345829839162203,16.001984015019843
51,0.9298908028410549,17.64472652997938
52,0.9252776500887696,14.394468607002636
53,0.913562781291155,14.088510861998657
54,0.9097012541151358,13.548882960021729
55,0.9207777692394296,19.75055718800286
56,0.9137242514245918,15.625373809976736
57,0.8988126379853281,14.826620943000307
58,0.8876738073617145,12.048445032007294
59,0.877603164492364,9.062275731994305
60,0.8603540673115795,7.897649746009847
61,0.8591041507462889,6.683866551989922
62,0.859894200419334,7.1560792780073825
63,0.8802164648385389,6.79505664500175
64,0.8616913956244792,7.096932137996191
65,0.8630494903746074,6.927015682013007
66,0.8691344938909167,6.00588264898397
67,0.9032827991904971,6.0532830960000865
68,1.0000546978868472,5.690982791013084
69,0.9249830820717375,6.047769928991329
70,0.8680461728873833,6.409886862995336
71,0.8690770319826617,6.6121193210128695
72,0.8626618020189529,7.556964194984175
73,0.9375956713510157,6.0728363470116165
74,0.8628340786534519,7.057407410000451
75,1.03348191849746,5.951811489998363
76,1.161893924669358,5.62321428899304
77,1.1739538013985251,5.813935250014765
78,1.3608873058041482,5.560494767996715
79,1.3031720004884937,5.590933603991289
