index,error
0,2.1284415182610603
1,2.678383571257217
2,2.2656795200062354
3,2.0777033344410922
4,2.946890862524892
5,2.069659672024994
6,2.620019782976036
7,2.5313676287293307
8,2.490990630222259
9,2.534697883603172
10,2.2629032761497676
11,2.690346528981903
12,3.0977842476463486
13,2.5780533001587473
14,2.4216945917655313
15,3.073239380276798
16,2.8734383453587187
17,3.4319232212646615
18,2.1669893297138314
19,2.5758573072196453
20,2.824333503558038
21,2.397698193270071
22,2.9877422800738698
23,2.7796642904411897
24,2.959502815967257
25,3.0678674392372365
26,2.9356794852201538
27,2.135838779973846
28,2.259119187501588
29,2.734428961196231
30,2.7163570048306616
31,2.3735191381705802
32,2.286948256306694
33,2.7912555913613546
34,3.24729632506925
35,3.038284184289748
36,2.3282405420234844
37,3.622306774668677
38,2.1047242787239426
39,2.5958167127703957
40,2.5107964261546676
41,2.3158169072423043
42,2.2010267339344987
43,2.7971980036610824
44,2.1642712332300054
45,2.002499549736616
46,2.6653298977016298
47,3.0493217007623934
48,3.540319417623774
49,2.6262707525485
50,2.445468830856283
51,2.1386475564279674
52,2.5073259849931917
53,3.4007612527855047
54,2.148045678740074
55,2.944119021932599
56,3.3532006385287434
57,2.5203499697857974
58,2.810813627607415
59,2.507604792439772
60,2.7777218120604754
61,2.555659593878115
62,2.7522918991018885
63,3.195570197833096
64,2.525975543130324
65,3.2945606313322315
66,2.6000634052287452
67,2.324597470000901
68,3.203434019658603
69,2.687126078055592
70,3.2538846024554076
71,2.5498358542132125
72,3.005641138231481
73,2.5664663690359313
74,2.9792820870519856
75,2.6604982654799025
76,2.802718486519737
77,3.1196036965967666
78,2.935982431206418
79,2.7678496988823813
80,3.198697164558169
81,3.3212637199133015
82,2.9582229640146043
83,2.724727363264354
84,2.047097273725937
85,3.5231713299668295
86,2.3390272341178164
87,2.52089282587308
88,3.0161758694231575
89,2.035598212195388
90,3.0781617273647637
91,2.914669666117267
92,2.539424911954781
93,2.7797225067015545
94,2.3957923327223756
95,3.0836170718509814
96,3.0300157364042613
97,2.395977361019492
98,3.1324598367258596
99,2.7675797949788685
100,2.1479430337385566
101,2.637496785399217
102,2.5942974754804045
103,2.194127820079336
104,2.912018783946822
105,2.373282628069035
106,3.1022036318581563
107,2.757079766241732
108,2.0772853684415966
109,2.6414393691700084
110,2.6991623083592895
111,2.315222803091732
112,3.6414156454582005
113,2.304305589492516
114,2.6145079618512392
115,3.3916536018477945
116,2.4612054371298133
117,2.8885682688745717
118,2.2340469873944606
119,1.9827537530624135
120,3.1353887695587987
121,2.4421796712507455
122,3.4060841503171666
123,2.5400900685092647
124,2.4167922073242387
125,2.6487548682056707
126,3.085334534316476
127,2.0677137752456827
128,2.3682161985171417
129,2.760304179714403
130,2.3029926230452085
131,2.5901838469167906
132,2.707194537630153
133,2.4043739823894907
134,2.0864065241967404
135,2.6350145347041143
136,2.945953038465591
137,3.2227021742708244
138,2.515313394320215
139,2.131938698430893
140,2.6964617979060788
141,2.29317435704677
142,2.2466982136369023
143,2.556483121772406
144,2.794088968791375
145,1.8278152956388392
146,2.4647877188635365
147,1.9032917901304198
148,3.095379641121829
149,2.5579482174635446
150,2.589658257704425
151,1.939334086552661
152,2.763786605245887
153,2.7478553167349626
154,2.307561984612293
155,3.217689771277887
156,3.322836371742774
157,2.4274098861132636
158,2.850819440693175
159,2.477821150529474
160,2.708290093186517
161,1.9402358712678205
162,2.133982957210617
163,2.524907655090671
164,2.682151708293925
165,2.69375881128928
166,2.784586864899285
167,2.5619551338636892
168,2.6515918257006037
169,2.2151804471071963
170,2.997384767272327
171,2.127741178697858
172,2.5984623126089765
173,2.541627909066387
174,2.495438494957517
175,2.4589777983380467
176,2.723958972467004
177,2.7692569546037036
178,3.2714488973285345
179,2.670238991005819
180,2.745873992979144
181,2.548405415971798
182,2.189811571661961
183,2.875742762040744
184,1.908459867027329
185,3.2590460639870122
186,2.739751772560967
187,2.0019191495523723
188,2.852308692286701
189,2.201558157422237
190,2.703533200628868
191,2.6850658706837187
192,3.0956098795188405
193,2.3090032841495765
194,2.051392461197317
195,2.6947480713151695
196,3.0038238809678606
197,2.3640607322691247
198,2.285834546733158
199,2.3242316783058916
200,2.1020103450582317
201,2.2514360964185074
202,2.6237540938282304
203,2.0319116538881046
204,2.7744459543643556
205,2.24348983081372
206,2.7856488852919012
207,2.420171201207232
208,2.154881611551668
209,2.733716132428685
210,2.5884366513741295
211,2.1280105144795476
212,3.3071651255771597
213,2.3037578735973394
214,2.5608563726258904
215,2.769512602050539
216,2.2829508784156243
217,2.407860846451625
218,2.119605447446075
219,1.9118951804870037
220,2.804213715289126
221,2.310652971171416
222,3.3107378515344403
223,2.077312632879407
224,2.2975511838230083
225,2.423280715552279
226,2.611449333061973
227,1.9296476401646232
228,2.071438173519786
229,2.488317074877816
230,2.1118024199127
231,2.3628261545544156
232,2.5907894631842927
233,2.4416673510408824
234,1.8618303900570163
235,2.1599796176761856
236,2.848887235594811
237,2.7538297302345334
238,2.4357131415711413
239,2.1035929105044975
240,2.302278284428377
241,2.3987527051863458
242,1.9868927023066452
243,2.276076417459603
244,2.882938509566921
245,1.8639011734905735
246,2.3698294827366833
247,1.8962254483133216
248,2.82297614205748
249,2.2614096272109783
250,2.673174161291569
251,1.908730674530997
252,2.6364906815062055
253,2.1069954558495865
254,2.0385029747792505
255,2.975222819918166
256,2.5863829849291977
257,2.1915376683273498
258,2.6754213511686533
259,2.1686078920692546
260,2.5904376836017824
261,1.830382907960569
262,1.942837181863264
263,2.070477747644971
264,2.6470683548130527
265,2.5821903452943724
266,2.4162521261946486
267,2.4062151573832327
268,2.428440751044966
269,1.9242259564391087
270,2.5987798677197373
271,2.0739629957082624
272,2.5350580954844566
273,2.425560700636717
274,2.2753891175655894
275,2.2828827967237117
276,2.442758179261908
277,2.514928205189439
278,3.0882089752337816
279,2.1549825770644704
280,2.5067954027249177
281,2.1431973576646093
282,2.1684913991939525
283,2.6015579113342517
284,1.8860269929887323
285,2.6652583297734225
286,2.424593162342047
287,1.7033505247569045
288,2.498842825341506
289,2.109781579559188
290,2.3085989584897697
291,2.2995294789215146
292,2.708562030699674
293,2.0626064886564404
294,1.8784609898103333
295,2.334278447083279
296,2.7952252704583964
297,2.274363596544931
298,2.0571083106467487
299,2.144541434886844
300,1.9059040697663794
301,1.9157772750136792
302,2.3048488691006037
303,1.9145693461304598
304,2.349421484750791
305,1.986478784550019
306,2.2880187861106807
307,2.0240064350715596
308,1.956405834663813
309,2.4351150877994123
310,2.237878358424174
311,2.0722594500300118
312,2.9068508204936276
313,2.105014408861946
314,2.053226621327028
315,2.2386113323401386
316,1.9932552701392021
317,2.263569516725949
318,2.0245540214151783
319,1.7328362054028208
320,2.4101332531544175
321,2.0622960508002306
322,2.532371906659646
323,1.791124920109314
324,2.148465659797731
325,1.9267488582365477
326,1.9026530869759288
327,1.7380755469724918
328,1.8745534488045204
329,2.0843624569096812
330,2.0028322401460192
