"","x"
"1",40.2530715929358
"2",35.0664784660235
"3",75.498705602634
"4",65.2403426727177
"5",10.9592648109601
"6",16.4537029474061
"7",66.8252138462092
"8",28.6871935282389
"9",30.7013324275217
"10",28.3520496656534
"11",24.8470210321039
"12",35.9619716643028
"13",95.4808758345764
"14",76.2326792922795
"15",54.2158688265138
"16",65.7490817180289
"17",65.0889447054019
"18",88.5342642404212
"19",35.4717384851118
"20",3.99195281719442
"21",50.062732703208
"22",118.602961157711
"23",41.9587029686202
"24",104.551064261826
"25",88.8201431189661
"26",4.73083804362771
"27",8.47775059712493
"28",60.1866011158187
"29",19.8879185163639
"30",11.9747937606509
"31",9.27631995617725
"32",23.4615112534932
"33",49.2671682149467
"34",25.3242919986417
"35",7.70343084632071
"36",47.763440345434
"37",21.9514032015961
"38",13.5562736518617
"39",64.9373920093176
"40",32.1720994466296
"41",57.3826140466214
"42",17.6594813468549
"43",24.7909278098251
"44",15.9269441576796
"45",30.3612734983419
"46",72.0408635580566
"47",20.4619849965105
"48",39.3621076776005
"49",67.6821496522487
"50",15.2818546912358
"51",36.7377072861537
"52",32.9262661518069
"53",28.2710810111554
"54",28.5285445842288
"55",53.9558852757741
"56",30.3675881078043
"57",2.05899614846138
"58",37.5910767589354
"59",35.8312364259657
"60",36.6968394735071
"61",11.373932726159
"62",47.0121329477246
"63",73.9137877719328
"64",26.2167993700064
"65",38.6282682051331
"66",4.05344361377847
"67",44.4080393582926
"68",6.18947567568269
"69",15.1552243987818
"70",11.74708448418
"71",46.9698388251433
"72",3.66728052188666
"73",18.9517888924085
"74",82.4198195017037
"75",10.2551809342138
"76",55.7704184538458
"77",60.1288415443981
"78",30.9482998538833
"79",57.4425433487989
"80",10.8971213631279
"81",94.6462243324339
"82",47.6420390565367
"83",26.36507432571
"84",13.891932959665
"85",67.520503598576
"86",55.8787484016728
"87",8.73157632981687
"88",44.6444983921707
"89",6.3324356068048
"90",31.5784122730371
"91",17.2817524685665
"92",37.1756744888353
"93",34.1942168287069
"94",15.0257297280626
"95",40.71214215876
"96",90.444871638886
"97",33.390316915548
"98",15.9811911927244
"99",76.4785781376468
"100",31.3172743107614
