"","x"
"1",0.841958964076599
"2",4.41437048081194
"3",0.872451247642677
"4",0.9069812275562
"5",1.1168865460138
"6",0.590612965028981
"7",0.858488792344566
"8",0.858960061896655
"9",0.631154677742984
"10",1.17692862312652
"11",0.902211744037324
"12",0.901227730937242
"13",1.24174448860429
"14",0.868522422191517
"15",0.526872644891566
"16",19.4134063541707
"17",0.857550766560813
"18",1.68022807586351
"19",0.903604121360497
"20",0.891020578932435
"21",0.821786895571661
"22",3.61986646403863
"23",5.0072932872905
"24",1.29887438115075
"25",4.0009368835154
"26",0.880439269257129
"27",0.820998144798124
"28",0.599219854020408
"29",0.879606571045712
"30",0.806841975196613
"31",0.857502094745382
"32",3.16777730928116
"33",0.806545394145082
"34",1.30313626898094
"35",5.8963261856216
"36",6.40890232757698
"37",4.05965145423205
"38",0.947976077824723
"39",1.34669884647683
"40",0.590761830025727
"41",0.951011495181629
"42",2.65571177878127
"43",4.64799444167167
"44",0.854224066104559
"45",0.857395845238662
"46",0.79532480981514
"47",1.32406510724641
"48",0.934241699967136
"49",0.222297333434274
"50",0.250308144394692
"51",0.975415107736473
"52",3.31179932996654
"53",0.391140664631786
"54",2.3881391006388
"55",0.569278485061225
"56",3.93870579089126
"57",1.61062311101801
"58",0.862037820225403
"59",5.88968422031521
"60",0.452554194303858
"61",2.91631661261309
"62",0.713881532925277
"63",0.888649843079428
"64",5.88471009010254
"65",0.491172013606875
"66",7.1043876750416
"67",0.960737928434596
"68",3.30518467106227
"69",5.89316322945478
"70",0.760413328854169
"71",4.19481107064545
"72",0.907090643292102
"73",4.59793457358406
"74",0.465375217888942
"75",7.10360823191637
"76",0.769510978126135
"77",0.61976826541428
"78",0.406627612694631
"79",2.47280625124876
"80",0.318639754610553
"81",0.574121246259368
"82",0.790722442097401
"83",5.84806384390633
"84",0.893232628895812
"85",6.18076391045594
"86",1.41215247298158
"87",1.58319587131888
"88",3.96057341947898
"89",0.904125865269234
"90",0.988511902885694
"91",1.55406511017181
"92",5.40596030020695
"93",2.70895879740239
"94",0.545576039807416
"95",0.447605102547914
"96",1.77099929493037
"97",0.495472745613107
"98",2.36343495687335
"99",0.865067327085639
"100",0.789521341098454
