index,error
0,6.362295001714726
1,6.421793760474664
2,6.3709568490676105
3,6.362295001714726
4,6.362295001714726
5,6.365828006195365
6,6.362295001714726
7,6.362295001714726
8,6.363323850402322
9,6.362295001714726
10,6.396103241011534
11,6.362295001714726
12,6.433831724969829
13,6.371127956887851
14,6.362295001714726
15,6.362295001714726
16,6.36327106060531
17,6.362295001714726
18,6.362295001714726
19,6.362454628897256
20,6.362295001714726
21,6.372650428021069
22,6.362295001714726
23,6.4148281342928986
24,6.371524536415481
25,6.362295001714726
26,6.362295001714726
27,6.362860122633846
28,6.362295001714726
29,6.362295001714726
30,6.362363970052439
31,6.362295001714726
32,6.368750519324172
33,6.362295001714726
34,6.4126015522569535
35,6.372320402969052
36,6.3622939428911955
37,6.362298039898835
38,6.362509218306261
39,6.3622939428911955
40,6.362296025966634
41,6.3624422203920865
42,6.362295001714726
43,6.3674135516982
44,6.362288884606707
45,6.389364138885547
46,6.373456188555737
47,6.36239621106718
48,6.362414815207709
49,6.362409803312188
50,6.362002966863015
51,6.362378075173487
52,6.362370373597104
53,6.362161628062767
54,6.365776547950071
55,6.360084191114769
56,6.39654461220875
57,6.374028168428261
58,6.362297547671536
59,6.3624123319432275
60,6.362406862534719
61,6.362103870273726
62,6.362293264442743
63,6.362298551173623
64,6.362294145068967
65,6.365478102335416
66,6.360174473590407
67,6.585408277454627
68,6.3690043335318265
69,6.36059429896155
70,6.362552417959247
71,6.363870370812846
72,6.362168978222023
73,6.365764546724289
74,6.362417210021359
75,6.358924453091287
76,6.373609034103779
77,6.345490739370673
78,6.355397237691916
79,6.3729851350014854
80,6.360397783987654
81,6.363787434305944
82,6.363220155354098
83,6.362293321000262
84,6.364257709421953
85,6.362419900846575
86,6.361006403032222
87,6.381184296606289
88,6.359061485577131
89,6.362295001714726
90,6.362295001714726
91,6.362295001714726
92,6.362295001714726
93,6.362295001714726
94,6.362295001714726
95,6.362295001714726
96,6.362295001714726
97,6.362295001714726
98,6.362295001714726
99,6.362295001714726
100,6.146829706646377
101,5.927230374715254
102,6.288227010490961
103,6.299969828803091
104,6.30228476835869
105,6.323898791830741
106,6.3483047150878065
107,6.314767740733474
108,6.353453927675807
109,6.328079110243144
110,6.336049788427737
111,6.33517843742062
112,6.33504165432865
113,6.334762922324403
114,6.333732151554731
115,6.333883269817403
116,6.3339637046572035
117,6.333500928534864
118,6.332945960505615
119,6.334196125832626
120,6.333317454341998
121,6.334079453928173
122,6.335343629746347
123,6.334623250952015
124,6.333863406907473
125,6.333709692033226
126,6.334308271055877
127,6.33425906935741
128,6.333582334609532
129,6.333447093422645
130,6.332997929871557
131,6.3325147161044075
132,6.332171938518301
133,6.331953116418769
134,6.331284717754877
135,6.330795609854087
136,6.330104616463521
137,6.3295357603441005
138,6.328812925269272
139,6.3282194864794
140,6.327462717559685
141,6.326844010457549
142,6.326068449335345
143,6.325442037794464
144,6.324648501907664
145,6.32382003520029
146,6.323144400366717
147,6.32236948648103
148,6.321670841224664
149,6.320795915640808
150,6.319893100858486
151,6.319139893744824
152,6.318223307337979
153,6.317288989439412
154,6.31633558452486
155,6.3155227109135526
156,6.3145461328030805
157,6.313547864723889
158,6.31253703611658
159,6.311649707054943
160,6.310596889306357
161,6.309520856621442
162,6.308429539921688
163,6.307320067659941
164,6.30636711864498
165,6.305215898719618
166,6.304050578128769
167,6.302854170133788
168,6.301646586950099
169,6.300425191139537
170,6.299168992386052
171,6.297889031743008
172,6.296606844569926
173,6.295280784037265
174,6.293932365772786
175,6.292577127471178
176,6.2911771447600415
177,6.2896184441794265
178,6.288166836821656
179,6.286713088512159
180,6.285200668074041
181,6.2836910223618085
182,6.281971979115001
183,6.280400041320641
184,6.278802929412933
185,6.277176731417033
186,6.275341946359365
187,6.273653160387724
188,6.2719067196481575
189,6.270163211659019
190,6.268433628070087
191,6.266563891175407
192,6.265780260200763
193,6.264291788544643
194,6.262433721687897
195,6.26070802987271
196,6.258731960125154
197,6.2576652989191235
198,6.255872975864099
199,6.257420534674341
200,6.28479660772671
201,6.287865128952372
202,6.262006914982392
203,6.269998062009318
204,6.269241425477569
205,6.267576133049452
206,6.266835800009421
207,6.265796587531255
208,6.264368264381373
209,6.263322288299393
210,6.262050975137733
211,6.2607522099711765
212,6.25893102033456
213,6.2579567653446
214,6.256426448579246
215,6.254614090951669
216,6.2528397562880365
217,6.251708441988157
218,6.250195874382917
219,6.24859318455335
220,6.24700046987286
221,6.244925709621486
222,6.243922059461516
223,6.2422827969296355
224,6.2408544629369604
225,6.239289278009938
226,6.237730019701157
227,6.23643894705525
228,6.23512169250197
229,6.233700548909464
230,6.232405814600346
231,6.231149100385355
232,6.229869316114207
