"","x"
"1",40.2530715929358
"2",35.0664784660235
"3",75.498705602634
"4",65.2403426727177
"5",13.1221720181798
"6",9.60335943963802
"7",36.6503095050878
"8",2.10378207495085
"9",88.0996458502584
"10",23.0423070033729
"11",6.2947236058203
"12",58.9924325018539
"13",40.8314737906505
"14",69.787338919957
"15",16.6485110304676
"16",26.3916065609557
"17",26.3107260979584
"18",38.262579631812
"19",7.76833982753694
"20",12.7899512670046
"21",6.1383862230052
"22",49.0915541845845
"23",61.5920559766918
"24",12.6936622735227
"25",26.9187514969968
"26",17.0797908814995
"27",19.0705866627448
"28",39.8814906246747
"29",17.6973247304589
"30",31.4254811717986
"31",18.546310766841
"32",20.3980486529771
"33",16.9043710732684
"34",15.700746435749
"35",13.9180518339594
"36",13.7459445963463
"37",8.98919079809317
"38",64.531371780738
"39",11.4563703867773
"40",15.5488652858719
"41",50.9980777340309
"42",11.1104562150769
"43",12.2391717469292
"44",20.3448862837218
"45",66.9589170550061
"46",17.4781320402404
"47",30.4980154150556
"48",50.5999214716917
"49",22.3274709607834
"50",48.9993169707556
"51",13.2491805352058
"52",31.8198326658953
"53",23.2248555380665
"54",46.6027708871225
"55",20.0308472868727
"56",17.3815988109706
"57",11.0923364037513
"58",34.7920730336158
"59",5.32983427086619
"60",15.0138530022918
"61",26.2728497376499
"62",20.6496115924151
"63",16.5291168366111
"64",49.5102387611074
"65",42.375554910161
"66",11.2752977222778
"67",48.8896435711588
"68",9.44517136783239
"69",37.2557383370329
"70",27.5152094781709
"71",33.2916663867138
"72",35.0782208116267
"73",21.4336139465316
"74",48.0538419928122
"75",8.09609380780023
"76",12.1595529292671
"77",35.8229175492468
"78",5.189516046721
"79",50.3421377016893
"80",18.6187045402861
"81",12.9204927366626
"82",26.021730367698
"83",61.8480874323055
"84",24.0338005649912
"85",51.1966060398928
"86",56.4418012031386
"87",73.6673256276848
"88",10.4346604183647
"89",58.8099224409985
"90",11.2588740752651
"91",43.4079237169828
"92",62.5813786388167
"93",49.166131987029
"94",37.1309520202958
"95",41.1645976859155
"96",11.2113366927299
"97",49.0729884884972
"98",16.5842855364517
"99",5.91462282482945
"100",4.27813441790253
