"","x"
"1",1.11758692394662
"2",1.59393978985973
"3",25.1346670008686
"4",9.75328318604012
"5",0.679981674197973
"6",2.92732948618785
"7",0.659812878819468
"8",0.90343439785777
"9",0.562197108741739
"10",2.07172075940174
"11",1.71024327249499
"12",10.1620210824271
"13",3.58912552893308
"14",10.1446493787013
"15",1.26820441666663
"16",20.2347316313623
"17",1.59483350629484
"18",16.7568064797945
"19",0.594434622399547
"20",6.00296505721394
"21",1.096696337289
"22",3.20616872284675
"23",10.6009592795099
"24",3.2545203930701
"25",0.39145443348292
"26",1.92327919118753
"27",0.625900397518853
"28",1.54597296031353
"29",8.57025438736369
"30",3.01615918772918
"31",0.589568068223328
"32",1.40533744325773
"33",0.645505241268198
"34",17.6404965057247
"35",1.56455169377955
"36",2.08532928759534
"37",2.50699203229565
"38",0.850227425441733
"39",1.47296820660949
"40",1.36774128885843
"41",1.08749201037463
"42",1.38598342099481
"43",1.04865756964258
"44",1.19722716345082
"45",2.26567248454167
"46",1.79484672040352
"47",2.98722788369701
"48",2.79617647214258
"49",0.333844990440072
"50",0.467644174592528
"51",1.3127164317146
"52",2.45585146659311
"53",0.403947784169561
"54",4.65668381132176
"55",3.43065415970646
"56",5.17477561006079
"57",2.35237748544266
"58",1.36718459268661
"59",1.85088066064234
"60",1.4624555605983
"61",1.12985273735971
"62",3.54813762467197
"63",1.76179908168933
"64",0.716328350355443
"65",0.498528400295657
"66",0.690222004957792
"67",0.535885039476521
"68",3.73049351211501
"69",2.29478419669127
"70",2.57436160756018
"71",0.386721535464493
"72",0.551313823962187
"73",1.271142778595
"74",0.791660603799221
"75",2.19920736096329
"76",0.767282623281297
"77",0.446948242657918
"78",0.681188365212553
"79",0.36836715715409
"80",0.249589132702643
"81",0.468264360221636
"82",1.62291530904921
"83",0.595548884892066
"84",0.596292456213922
"85",0.660571252538222
"86",0.972098330692046
"87",0.935570692602619
"88",0.244089966369229
"89",1.45706915846075
"90",0.75132449259012
"91",0.434351456628091
"92",0.478180243215578
"93",0.383731288089585
"94",0.445655630136063
"95",0.329021169362328
"96",0.393393415813802
"97",1.83728472455893
"98",0.760069223832593
"99",0.599108753728236
"100",0.522953124232669
