"","x"
"1",8.04474175020636
"2",8.2997458333662
"3",9.86673104822188
"4",2.07262521136284
"5",9.97245957889087
"6",1.96851207149325
"7",11.9519572749793
"8",13.506212425862
"9",8.33687320326485
"10",2.06404496642945
"11",8.64436011050743
"12",2.95932376839954
"13",2.1027315796132
"14",8.55279245611343
"15",9.66975053778472
"16",8.94605022077385
"17",8.48122998958952
"18",7.99583299483631
"19",9.31209162958469
"20",8.39879678806164
"21",2.24156892945577
"22",8.3379496691591
"23",8.28298665198567
"24",14.331795698265
"25",8.54290004017773
"26",8.15068056642795
"27",10.5390765624499
"28",2.39019278691599
"29",2.18811645400427
"30",10.9520895556187
"31",7.89477605643935
"32",5.99292155533695
"33",2.13628305731516
"34",4.46423550837263
"35",12.3693629553845
"36",2.80957721704719
"37",2.99356112953113
"38",7.58908714615748
"39",6.88266634356941
"40",8.82274951923859
"41",11.7161961942793
"42",8.98165940689917
"43",2.99912926636585
"44",2.25189937165829
"45",2.21244156082213
"46",8.15890049752035
"47",7.38682015175652
"48",8.0859894435267
"49",8.51880351125178
"50",7.90355739980977
"51",1.59703266149328
"52",3.2077529469671
"53",2.38059908941506
"54",6.64602227818262
"55",5.19675687299627
"56",3.57327355150947
"57",9.62015785611509
"58",8.12148380279985
"59",7.7900978190583
"60",8.12625311662856
"61",2.61874656580009
"62",3.77697929571613
"63",8.69553963402447
"64",13.4651442501159
"65",7.27979340521599
"66",2.07239431337738
"67",9.20521386727942
"68",1.88775529210459
"69",7.54127341938898
"70",2.23862513734354
"71",3.43030005447352
"72",8.89696754206387
"73",3.55830475648242
"74",1.99152602877376
"75",2.26623763136047
"76",7.55190274326211
"77",11.3700769510411
"78",3.49974732276109
"79",3.13379810546304
"80",2.7004992963284
"81",8.20514083796339
"82",7.84677715924704
"83",10.6629889129376
"84",5.23815683961044
"85",4.48511764282713
"86",8.05513483664999
"87",2.52284030740565
"88",8.40623012055288
"89",8.2051597417193
"90",2.51031896230653
"91",7.644989116325
"92",3.72846848425714
"93",3.79737260609727
"94",1.93912836965337
"95",8.93657475032769
"96",2.23621537537848
"97",8.02557124454351
"98",10.6678212050826
"99",8.52797814699319
"100",7.90630706412753
