"","x"
"1",13.9723205299082
"2",13.6165072709275
"3",21.4807511906536
"4",13.0763082118762
"5",8.54645939812591
"6",13.5897693663533
"7",12.0360222196062
"8",5.45862102522359
"9",7.09467890258565
"10",2.36421019181353
"11",8.16335634826865
"12",2.66388382369069
"13",1.01391840159389
"14",10.0342165017197
"15",11.2228053070982
"16",4.55175474159834
"17",0.311172989402405
"18",0.43601745463798
"19",0.486862624107209
"20",7.35655068165311
"21",1.08232438867455
"22",20.8264910537023
"23",0.529723969130856
"24",16.3231879288026
"25",0.791275271244277
"26",8.08212332382409
"27",4.05075019221636
"28",11.7722251918542
"29",1.00830950623259
"30",0.416361601306609
"31",3.44521276819189
"32",0.898551475439562
"33",0.550807673130443
"34",0.749646266418046
"35",0.931183617779106
"36",0.707728393304901
"37",4.91648481566363
"38",18.0710963927502
"39",0.611048811518139
"40",0.511967475488365
"41",2.17456812098865
"42",2.82166412994996
"43",0.317373723517803
"44",9.4886910680986
"45",1.47905738286262
"46",0.361472694936904
"47",1.35103308558644
"48",0.702403902245065
"49",4.00179591639109
"50",0.123132033827212
"51",0.941470727435209
"52",21.8743546814299
"53",3.7877992413751
"54",1.65503464380372
"55",0.19008429243072
"56",0.379212526457871
"57",1.16252385673092
"58",1.09250058948198
"59",1.1925736489053
"60",1.00882939266154
"61",0.522062732409336
"62",0.417148430887916
"63",0.719161529576709
"64",0.931118996587131
"65",1.48495709627503
"66",0.796202836125368
"67",0.787765330602231
"68",0.641661228842334
"69",1.5732069901994
"70",0.568899246380654
"71",0.486670219709555
"72",4.2766096971251
"73",0.621999553713826
"74",0.20272863003463
"75",0.460766495881949
"76",0.484661908232302
"77",2.13232771591109
"78",0.507129108120029
"79",0.869439848114584
"80",0.966076705544622
"81",0.686310732057129
"82",0.160148052481487
"83",0.161306031831107
"84",1.26423120287587
"85",0.545777921377794
"86",1.41296650390644
"87",0.422861149899968
"88",2.69251811235319
"89",0.169932433702208
"90",0.335520132016583
"91",3.03054649332661
"92",0.706409845709782
"93",0.279057863642205
"94",0.726006494744887
"95",0.41023094750531
"96",0.620810399149385
"97",0.621899774314189
"98",1.95198091539605
"99",0.269577991759084
"100",0.694927971122066
