"","x"
"1",1.23383520033359
"2",2.31861784388987
"3",19.7022986239298
"4",2.17381113940799
"5",1.41498380949448
"6",1.22826091376923
"7",22.0535981405238
"8",2.36337327196692
"9",4.53420732825612
"10",0.425893998174635
"11",3.95382012936542
"12",0.640123683931995
"13",7.40405845952415
"14",0.646726928512787
"15",20.3271626258553
"16",4.19974394541672
"17",7.99225981450724
"18",7.86540133864518
"19",0.225560900057773
"20",2.71039702468416
"21",0.691673363616039
"22",7.52388078737889
"23",7.86000160993697
"24",0.0430825904180523
"25",1.29353606455406
"26",2.64468531019157
"27",1.32971058294628
"28",0.491833477602156
"29",2.50504323969707
"30",0.562821806661715
"31",0.625316549129331
"32",2.44684843270107
"33",2.13093649646022
"34",0.340630053982
"35",0.784779308853447
"36",18.2548184902593
"37",1.41012808368878
"38",1.14490227967466
"39",0.803347661607845
"40",0.726945878229914
"41",1.24278223128776
"42",11.0004445277655
"43",0.175055995800035
"44",0.398351855988513
"45",0.326120931569244
"46",1.35021775338524
"47",0.288498896655009
"48",2.29490504777463
"49",0.336454622352989
"50",0.574275051041014
"51",0.388010832612346
"52",1.3728149408546
"53",0.445160080553786
"54",0.705032714396409
"55",3.54925754929233
"56",1.95803087299338
"57",1.99494420176065
"58",3.48888037884411
"59",2.42362561612462
"60",1.97500153922377
"61",1.39258033105899
"62",1.12034740542747
"63",2.32779814693835
"64",2.9632707181109
"65",0.512651593255973
"66",0.450290097973881
"67",0.381144023092885
"68",1.97343791197715
"69",0.829278781341438
"70",3.00665778730987
"71",0.671243086018557
"72",0.528494464149446
"73",0.169298586025686
"74",1.34237254769551
"75",1.46075013421848
"76",0.34615234086422
"77",0.795393303136471
"78",0.539880582855593
"79",0.335562520986072
"80",1.54842532994575
"81",0.339475495424744
"82",0.878504348746162
"83",0.125683671777354
"84",0.317045677069997
"85",2.15190347079186
"86",0.184432201243944
"87",1.52875762671721
"88",1.04114347938215
"89",0.232925153708728
"90",2.04057271752325
"91",2.84364212462717
"92",0.315257097245159
"93",0.238367714218557
"94",0.863732975329259
"95",0.672872391837165
"96",1.13165686031415
"97",2.32829480398336
"98",0.244940759075511
"99",1.60533898923881
"100",0.782935381705638
