index,error
0,2.4297737554402437
1,2.489272514200182
2,2.4384356027931284
3,2.4297737554402437
4,2.4297737554402437
5,2.433306759920883
6,2.4297737554402437
7,2.4297737554402437
8,2.430802604127841
9,2.4297737554402437
10,2.4635819947370536
11,2.4297737554402437
12,2.501310478695347
13,2.43860671061337
14,2.4297737554402437
15,2.4297737554402437
16,2.430749814330828
17,2.4297737554402437
18,2.4297737554402437
19,2.4299333826227745
20,2.4297737554402437
21,2.4401300471312037
22,2.4297737554402437
23,2.482299071451421
24,2.4390032901409993
25,2.4297737554402437
26,2.4297737554402437
27,2.43033974174398
28,2.4297737554402437
29,2.4297737554402437
30,2.429842723777958
31,2.4297737554402437
32,2.4362344818920936
33,2.4297737554402437
34,2.479983972199555
35,2.439798291309955
36,2.429772696616714
37,2.4297767936243533
38,2.429990568185626
39,2.429772696616714
40,2.429774779692153
41,2.429922704886836
42,2.4297737554402437
43,2.434966044858554
44,2.429767638332226
45,2.455816357475071
46,2.4409201910665894
47,2.429874964792698
48,2.429893568933226
49,2.429911113248622
50,2.429494729463221
51,2.429856828899005
52,2.4298647488858687
53,2.4296455906306886
54,2.434028438685602
55,2.4276627301299567
56,2.454134565224964
57,2.4412804518019584
58,2.4297763013970544
59,2.429885976034612
60,2.4301528670430685
61,2.429659841507254
62,2.429772018168262
63,2.429782513741545
64,2.429772898794485
65,2.4409677528154274
66,2.4285339661826026
67,2.4297737554402437
68,2.4297737554402437
69,2.4297737554402437
70,2.4297737554402437
71,2.4297737554402437
72,2.4297737554402437
73,2.4297737554402437
74,2.4297737554402437
75,2.4297737554402437
76,2.4297737554402437
77,2.4297737554402437
78,2.3656843563383183
79,2.2979546117464356
80,2.375076652720357
81,2.3770783626532817
82,2.398283622329968
83,2.388981546201396
84,2.428678394664146
85,2.4304286438712808
86,2.411714535616867
87,2.410675970910729
88,2.4105311942884953
89,2.410124391959663
90,2.410116351656917
91,2.4102544999479116
92,2.409859427923002
93,2.4091922429479316
94,2.410403664373321
95,2.4110427328479145
96,2.411880913822609
97,2.411853171174938
98,2.4139408424563924
99,2.413533701384474
100,2.444270983323592
101,2.426177854900182
102,2.4133557749224774
103,2.4132180117538646
104,2.4129145029032477
105,2.412489539103704
106,2.4120224396401673
107,2.4116950385654596
108,2.4112047066629287
109,2.4106990055968027
110,2.4101919708343615
111,2.409675560856405
112,2.409140485490207
113,2.4086369142866886
114,2.4081377172989207
115,2.4075746885794747
116,2.4069937810415434
117,2.4064402943042014
118,2.4058338226223035
119,2.405246610143395
120,2.4046198225948503
121,2.404002423779215
122,2.403347532491283
123,2.4025537372381125
124,2.40188383438157
125,2.4012084275925956
126,2.400525286057082
127,2.3996625671836425
128,2.3989253616850763
129,2.398196459478368
130,2.3972942721012833
131,2.3965258554527837
132,2.3955986875474684
133,2.394641750049352
134,2.3938209952942584
135,2.3928397861050246
136,2.391850113429403
137,2.3909757292301794
138,2.389927575514546
139,2.3888868671994206
140,2.387802647252665
141,2.3867116617545476
142,2.385573581799909
143,2.3844404498554717
144,2.3832939005254477
145,2.3820851541383092
146,2.380884175878672
147,2.379664677470301
148,2.37824678085779
149,2.3769731576294455
150,2.3755341191708332
151,2.3741958640208383
152,2.372685428100758
153,2.3713219165402517
154,2.369848992591611
155,2.368287461047153
156,2.3669602629984507
157,2.3926568760634033
158,2.3650466062620894
159,2.364308541802916
160,2.370343443812596
161,2.3750543262970036
162,2.374397800803669
163,2.373378784316093
164,2.372630855848699
165,2.3718726841877764
166,2.3712236301888274
167,2.3706149556201095
168,2.369940028431213
169,2.3685769711778044
170,2.367725428469035
171,2.366681782066326
172,2.366017498156301
173,2.3645530084337736
174,2.364099322213073
175,2.362371880192696
176,2.3617369791610168
177,2.360155489580408
178,2.3595842348349776
179,2.3581337840336705
180,2.356341045068454
181,2.3554781816359918
182,2.3544006773914234
183,2.353135581655559
184,2.352199344485415
185,2.3506208065596614
186,2.349784471673597
187,2.3487229737514403
188,2.3477424584492983
189,2.346753889790205
190,2.345779588187852
191,2.3447858197686524
192,2.343835165741762
193,2.342874502057806
194,2.3419141422094976
195,2.341132409018524
196,2.3401907187020785
197,2.3392455633123417
198,2.338344301680201
199,2.337428309037201
200,2.336553391733888
201,2.335816452047437
202,2.3570328822866724
203,2.3344176845313687
204,2.333592152205483
205,2.3327676156129775
206,2.332122606899977
207,2.3313449963912967
208,2.33057174342291
209,2.329988565684851
210,2.358578676508465
211,2.3286377210892297
212,2.3280915321976803
213,2.3274203045315027
214,2.325017438192355
215,2.325168803811907
216,2.3246421618936197
217,2.324148763804833
218,2.323695823383906
219,2.323111696360078
220,2.3227348017019294
221,2.322396518325681
222,2.322236729819805
223,2.321974397532574
224,2.3217487766473557
225,2.3217154090244363
226,2.320266772087403
227,2.3201328838657824
228,2.318648357945074
229,2.317933893050416
230,2.317112224668444
231,2.3157661733805126
232,2.3150199320290916
233,2.3141797332599654
234,2.312669903897688
235,2.31202484234993
236,2.311005480990792
237,2.309506201095708
238,2.308519275391915
239,2.3136992536114476
240,2.312487980219895
241,2.3047864320345615
242,2.3043141449237723
243,2.303042395198714
244,2.3018366999332063
245,2.30105871045791
246,2.299674502354438
247,2.2986424437933928
248,2.2978943918038524
249,2.2642060175824557
250,2.295418069251587
251,2.29415558061841
252,2.2925617309006077
253,2.2918131468232916
254,2.2911668921014288
255,2.290620791691194
256,2.2897552449794825
257,2.3175871359505535
258,2.2881065544834653
259,2.316018453517582
260,2.2861859233192945
261,2.285313636465016
262,2.284752051828818
263,2.2843032934176546
264,2.2833290628253633
265,2.283179230390289
266,2.282385576341578
267,2.281765363710209
268,2.280943336566395
269,2.280271911464138
270,2.279425398374278
271,2.2787429536362627
272,2.2780282750663265
273,2.2773335743358074
274,2.2764753623151157
275,2.27575793893264
276,2.2750336505288504
277,2.2742773522979105
278,2.2735179376482
279,2.2727451701992165
280,2.2719411425970275
281,2.2709845642965196
282,2.270828997709001
283,2.2699373781518415
284,2.269025000946019
285,2.2682273601544574
286,2.2672467634677362
287,2.266385037155842
288,2.2653348321636937
289,2.265068099303838
290,2.2640856791949577
291,2.2321144119958563
292,2.262177165173519
293,2.262806172118597
294,2.2595987690331505
295,2.26005577952313
