index,error
0,1.6495138536869662
1,1.3262759598266407
2,2.072330447504575
3,1.1916962806944864
4,1.3487945495551863
5,1.435307409399609
6,1.7018963064025536
7,2.481599849646236
8,2.44272384948154
9,1.8326396723457963
10,1.9745099554523322
11,1.8056493648804193
12,1.3622685361711668
13,1.367960021720467
14,2.1159253341392072
15,1.8424848731433616
16,2.1298390018320323
17,1.4789347791679426
18,1.8816135448889324
19,1.38812008216954
20,1.703429216580128
21,1.2260596391330287
22,1.6572119157295646
23,1.5239367044327143
24,1.5305641466619195
25,1.530271801834333
26,1.5361638545199325
27,1.5391143027957945
28,1.5391143027957945
29,1.5385296131406223
30,1.5321900432136433
31,1.5321900432136433
32,1.6418790997450898
33,1.6418790997450898
34,1.3454364640616292
35,1.3683260211472967
36,1.3686050211472969
37,1.3687850211472967
38,1.3594070211472968
39,1.3594070211472968
40,1.3594070211472968
41,1.3593440211472967
42,1.3593440211472967
43,1.3894760211472967
44,1.3894760211472967
45,1.1916962806944864
46,1.2037701588573158
47,1.1917261132561006
48,1.1916962806944864
49,1.1916962806944864
50,1.1916962806944864
51,1.1916962806944864
52,1.1916962806944864
53,1.1916962806944864
54,1.1916962806944864
55,1.1916962806944864
56,1.1916962806944864
57,1.1928952806944864
58,1.191715016759538
59,1.1916962806944864
60,1.1916962806944864
61,1.1916962806944864
62,1.1916962806944864
63,1.1916962806944864
64,1.1916962806944864
65,1.1916962806944864
66,1.1916962806944864
67,1.1916962806944864
68,0.8218873722312541
69,0.8281735537194574
70,0.8219174554866634
71,0.8218873722312541
72,0.8218873722312541
73,0.8218873722312541
74,0.8218873722312541
75,0.8218873722312541
76,0.8218873722312541
77,0.8218873722312541
78,0.8218873722312541
79,0.8218873722312541
80,0.8230913722312541
81,0.8219061082963057
82,0.8218873722312541
83,0.8218873722312541
84,0.8218873722312541
85,0.8218873722312541
86,0.8218873722312541
87,0.8218873722312541
88,0.8218873722312541
89,0.8218873722312541
90,0.8218873722312541
91,1.769652748261901
92,1.5884763896085201
93,1.456647752724494
94,1.445365288634491
95,2.398753002384306
96,1.1423086836939063
97,2.0170853065071297
98,1.8355382399946607
99,1.2258587371234209
100,1.4440428047709075
101,1.703269511617544
102,1.5273582022979093
103,1.4791603309034238
104,2.0013380895107358
105,1.7833117964060021
106,2.2637354937562706
107,1.1658342669308124
108,1.2205758094755992
109,1.5139658845754638
110,1.5550267803922795
111,1.486213520328621
112,1.5869456700960394
113,1.7922664959956878
114,1.7764400702374608
115,1.7762848978236676
116,1.7761387254098748
