"","x"
"1",40.2530715929358
"2",66.0706760348315
"3",11.9262196966269
"4",102.67595632663
"5",65.8544250304947
"6",57.2701615601145
"7",61.1829994145833
"8",61.8726609752663
"9",64.3853270996729
"10",64.2664273326851
"11",62.7809454811834
"12",66.6968432516591
"13",66.4904703984282
"14",68.460330557912
"15",64.751383545966
"16",57.9155219354522
"17",57.3779292391696
"18",60.9721572449248
"19",58.808889185912
"20",67.1796933395662
"21",65.1673640848793
"22",57.4851161013942
"23",67.1687399807524
"24",65.7661645487183
"25",58.2049434375631
"26",64.6268329114862
"27",58.0783833614907
"28",65.9746573052644
"29",59.889397352811
"30",57.2961313314216
"31",59.9348338393388
"32",25.8572352828368
"33",29.5969556918732
"34",57.3322864415724
"35",32.3436220580622
"36",30.3602948872439
"37",36.2382136926863
"38",33.9043638924491
"39",25.8484983292801
"40",28.9120105216129
"41",37.7976575069353
"42",25.9740579729575
"43",26.0033262132042
"44",18.8038029403063
"45",26.3236738757217
"46",27.2262911678242
"47",36.3905083247734
"48",26.2483152396008
"49",26.0885123193491
"50",31.2633066600191
"51",33.2043505380737
"52",34.1564404596737
"53",32.0851718949449
"54",32.0827979213353
"55",25.9557143505575
"56",26.3124229845146
"57",28.8573044067164
"58",34.8052203647734
"59",33.8608071230668
"60",19.5143888712772
"61",32.5197670980801
"62",27.9850029487439
"63",35.0297285576599
"64",35.6884557232395
"65",26.4527408350403
"66",36.4744392297863
"67",19.520683559207
"68",32.1519594122008
"69",30.1237917355357
"70",19.5226989579979
"71",26.3225529011594
"72",32.3591348681702
"73",18.80556731386
"74",18.9064942552393
"75",19.524092912407
"76",19.520311837391
"77",19.5107467175014
"78",32.1189016854495
"79",18.7896096128117
"80",25.8781344070732
"81",19.4778930844772
"82",25.9814584830575
"83",19.4994081530841
"84",19.524490753391
"85",19.510182034191
"86",18.9045507408387
"87",18.7310068099063
"88",19.5240922463117
"89",19.4787719773083
"90",18.7437830449497
"91",19.4491924161876
"92",19.0642389286374
"93",19.0388972536393
"94",19.2234892364656
"95",18.8969262265887
"96",19.4574883048393
"97",19.5182459697772
"98",19.43667553096
"99",18.7790128601221
"100",18.9593206728712
