"","x"
"1",1.11277357474831
"2",1.12672478233494
"3",0.914214507163694
"4",5.24028769566986
"5",5.26990146009802
"6",0.311134576337649
"7",0.29847654026598
"8",6.4917184584412
"9",5.58689150949886
"10",5.18675393755667
"11",2.99934293805707
"12",0.318513185020522
"13",1.66115574376719
"14",5.01787292443581
"15",1.19101042785557
"16",5.52550516570151
"17",1.20523564602124
"18",5.95848254186644
"19",4.65513619760081
"20",3.38078165711356
"21",0.801635005367881
"22",3.6453018621851
"23",5.75754655377734
"24",6.3143550638411
"25",8.23182435720013
"26",0.883986003591559
"27",6.11144241089199
"28",5.31947166553347
"29",5.41437733635017
"30",0.408865965941402
"31",1.37424350679106
"32",7.2543437220973
"33",7.6275597875259
"34",5.0883219973405
"35",1.20648889628139
"36",5.35903832455079
"37",5.59340243402059
"38",1.24424095093748
"39",0.694966621848643
"40",0.92575459556923
"41",1.17953065411084
"42",0.962853819786433
"43",5.22657615323275
"44",1.21170390863355
"45",5.0932324421295
"46",4.93312353503538
"47",9.72761776799725
"48",7.04354291873104
"49",9.15524533678517
"50",8.03651145797065
"51",6.89995742563722
"52",5.76771714103722
"53",5.45962489310898
"54",5.53061631021775
"55",0.240950946159744
"56",1.93815295794107
"57",2.17579211017515
"58",5.36665888983852
"59",5.19432605924123
"60",1.57555812194373
"61",2.63685320899337
"62",5.24124948654018
"63",1.56591818211816
"64",0.590844355837381
"65",0.768490827801705
"66",8.24475636287719
"67",1.24549994642846
"68",1.27388198908357
"69",2.29133872021474
"70",2.08887382106448
"71",4.2683626316822
"72",5.33032703999261
"73",5.84618927923804
"74",5.47569307865668
"75",8.54319941890781
"76",6.68681384454247
"77",0.856140714223537
"78",0.844835624298174
"79",4.70914221409199
"80",1.49578364730182
"81",5.59016693444677
"82",3.28949405357319
"83",2.10932928637813
"84",5.76518466098724
"85",2.81016667293827
"86",8.05659918926433
"87",1.58846845522862
"88",0.863510514761221
"89",3.1602723042311
"90",2.79411078524846
"91",4.86669130594132
"92",5.29727057403702
"93",0.775389199361697
"94",0.926503120787886
"95",10.4399945150795
"96",0.566964098480746
"97",0.964994979926725
"98",5.68588035750053
"99",1.23197136170775
"100",5.69486683594544
