index,error
0,2.104491926532132
1,2.163989626468541
2,2.1131537738850166
3,2.104491926532132
4,2.104491926532132
5,2.108025989836301
6,2.104491926532132
7,2.104491926532132
8,2.105520775219729
9,2.104491926532132
10,2.1383012246524715
11,2.104491926532132
12,2.1759734630375362
13,2.113324881705258
14,2.104491926532132
15,2.104491926532132
16,2.1054720425195277
17,2.104491926532132
18,2.104491926532132
19,2.1046526125381924
20,2.104491926532132
21,2.1148835985575705
22,2.104491926532132
23,2.1563526337611587
24,2.113719343585829
25,2.104491926532132
26,2.104491926532132
27,2.105101620132896
28,2.104491926532132
29,2.104491926532132
30,2.1045670696137164
31,2.104491926532132
32,2.111447431651298
33,2.104491926532132
34,2.146344864157669
35,2.1144425040799883
36,2.104491926532132
37,2.104491926532132
38,2.1049774528479213
39,2.104491926532132
40,2.104491926532132
41,2.1048251972088234
42,2.104491926532132
43,2.1160902639983865
44,2.1044888076973964
45,2.04474910611869
46,1.979075836019514
47,2.05052571301162
48,2.0512909965155495
49,2.0781973688667117
50,2.059447525342126
51,2.080291471655712
52,2.0800243093169275
53,2.0794661947846675
54,2.0785589647685017
55,2.077464655087338
56,2.0759373480248033
57,2.0757406566683962
58,2.0780992342774582
59,2.079232639383784
60,2.078162536725951
61,2.077332903223075
62,2.076242405400856
63,2.0749836619675155
64,2.0739006322371534
65,2.0725229451423774
66,2.0711001193453042
67,2.069720304149992
68,2.0681401570047995
69,2.066489498778524
70,2.0646570999735254
71,2.0628981200299434
72,2.060937668383085
73,2.059075670044498
74,2.0569770051394864
75,2.0548411408607143
76,2.0526182598269127
77,2.050175684282052
78,2.0477912880296283
79,2.0452010904940674
80,2.0425213229322807
81,2.0397400858818147
82,2.036706027734688
83,2.0336010021660385
84,2.0303944053755583
85,2.0270675632477992
86,2.0236383745384505
87,2.019956947418895
88,2.0161230003306496
89,2.0120521232187403
90,2.0078164414633908
91,2.02802186158182
92,2.0258658793761546
93,2.0246456453718378
94,2.0224251461582616
95,2.020453876934652
96,2.04050316086544
97,2.0175987775079576
98,2.0149668661611853
99,2.0127306423480804
100,2.009880494574454
101,2.008027874059589
102,2.0053053944494086
103,2.0018244745281932
104,1.999660863105219
105,1.9974402970892686
106,1.9952891033768676
107,1.99319274891948
108,1.9911829648846902
109,1.9892344130719164
110,1.987471044108001
111,1.9857631559233573
112,1.9839784940161236
113,1.9824188729211474
114,1.9787292059738135
115,1.9358880412484858
116,1.9753700115184858
117,1.9736606845531395
118,1.9721697134738505
119,1.9707740699086238
120,1.9685629048420004
121,1.9648006453958555
122,1.96186480103234
123,1.9604598444270902
124,1.959132706967813
125,1.9579674031439733
126,1.9824318298546169
127,1.9532408335781712
128,1.952491750841339
129,1.951701587618937
130,1.9514422101006932
131,1.9496313080451046
132,1.9477840339239012
133,1.9453003752530873
134,1.9429783109284475
135,1.9405303217594598
136,1.9379597375545332
137,1.9360704264325581
138,1.9328029406460023
139,1.889250321899068
140,1.9294275149497628
141,1.9267972596228267
142,1.9240608467144766
143,1.922095259178524
144,1.9187880576914935
145,1.9167472328058515
146,1.914535855156989
147,1.910423444638948
148,1.9087073762200082
149,1.907632903934096
150,1.9059639511459405
151,1.9040017083170444
152,1.9019040483267065
153,1.8998770594465775
154,1.8976825446643544
155,1.8955224127080945
156,1.8930667982236342
157,1.8906299517813117
158,1.8881727407650406
159,1.8401538397612036
160,1.9107998702880968
161,1.8813052572488562
162,1.8803685690855056
163,1.8795987322043963
164,1.876920342745822
165,1.8742226790472485
166,1.8711470865225062
167,1.8687767757148446
168,1.8670913224208139
169,1.86696467797569
170,1.8641382422337596
171,1.8611034530780732
172,1.8577034777301908
173,1.8581962484191916
174,1.8548106427866575
175,1.8510063816270406
176,1.8467119958928757
177,1.8432766381404668
178,1.841012777861549
179,1.8376341974557617
180,1.7822598113113184
181,1.8336830333896732
182,1.8313693717381563
183,1.8289573295754187
184,1.8261618404919042
185,1.8173792037228516
186,1.8226317750368688
187,1.8205419910399423
188,1.8184629341357748
189,1.8158327638570197
190,1.8145833818056367
191,1.8118038994108054
192,1.8095089475904058
193,1.8404087983059754
194,1.8042928158665055
195,1.8013493236532743
196,1.7970452202028278
197,1.7941490419340433
198,1.7911477939214715
199,1.7880710570565228
200,1.7850784102289987
201,1.7821417287965389
202,1.7242336497426023
203,1.776721261883463
204,1.7737859857966012
205,1.7709327005513062
206,1.7668449054714548
207,1.7697054152955018
208,1.7654052790145875
209,1.7609683934653622
210,1.7583710665678598
211,1.755886532774593
212,1.753545546823247
213,1.7509441017212513
214,1.7492062788260196
215,1.7421295235388867
216,1.7393107710075308
217,1.7368665101822252
218,1.7342135140148036
219,1.728960643439583
220,1.7262577371484724
221,1.7242683882246919
222,1.7228390941179241
223,1.6645101626103105
224,1.7174976543370202
225,1.7147713645565452
226,1.7433173402488238
227,1.7071836173380888
228,1.7079067807956583
