index,error
0,2.248553448938587
1,2.3080522076985255
2,2.2572152962914718
3,2.248553448938587
4,2.248553448938587
5,2.2520864534192264
6,2.248553448938587
7,2.248553448938587
8,2.2495822976261843
9,2.248553448938587
10,2.282361688235397
11,2.248553448938587
12,2.320084888436352
13,2.2573864041117133
14,2.248553448938587
15,2.248553448938587
16,2.2495303884553945
17,2.248553448938587
18,2.248553448938587
19,2.248713076121118
20,2.248553448938587
21,2.258913287114904
22,2.248553448938587
23,2.301016168546531
24,2.2577829836393426
25,2.248553448938587
26,2.248553448938587
27,2.249123862353904
28,2.248553448938587
29,2.248553448938587
30,2.2486232979025242
31,2.248553448938587
32,2.2550609205216547
33,2.248553448938587
34,2.2979736414029612
35,2.258570939798514
36,2.2485523901150573
37,2.2485564871226966
38,2.2487958478053685
39,2.2485523901150573
40,2.2485544731904965
41,2.248720034890106
42,2.248553448938587
43,2.254351495947027
44,2.2485482124567926
45,2.266134890429897
46,2.259577333637136
47,2.248653825625748
48,2.2486732864120342
49,2.2488821424420222
50,2.2483802419911227
51,2.2486374030235714
52,2.2487758235547046
53,2.248473790512696
54,2.2591866157374185
55,2.247264198428198
56,2.248553448938587
57,2.248553448938587
58,2.248553448938587
59,2.248553448938587
60,2.248553448938587
61,2.248553448938587
62,2.248553448938587
63,2.248553448938587
64,2.248553448938587
65,2.248553448938587
66,2.248553448938587
67,2.18519446249459
68,2.117900353521787
69,2.193787310098413
70,2.195361644793728
71,2.216843525162885
72,2.2064259001426527
73,2.254636722871053
74,2.229748784481197
75,2.2295302120936693
76,2.2279931639949186
77,2.2280356969719257
78,2.2278855324477336
79,2.2273463262311344
80,2.2265570383942053
81,2.22758454126305
82,2.2585466714261404
83,2.2446574009097446
84,2.227363853004793
85,2.229164957419353
86,2.231019646541214
87,2.230698887985129
88,2.230537029135606
89,2.2302151488105815
90,2.229726002967233
91,2.229185535300999
92,2.2286525236427543
93,2.2280807332599997
94,2.2273419338237708
95,2.2267602208484534
96,2.226130990430316
97,2.225511276181414
98,2.2249306696521733
99,2.224096882400332
100,2.2234213520344985
101,2.2227163637501484
102,2.2218513583016044
103,2.2211203307470173
104,2.220207100809956
105,2.2194461615025145
106,2.2184980326536023
107,2.217533080320928
108,2.216695860788247
109,2.2157084515279744
110,2.2146753727193182
111,2.2136162942900546
112,2.2125614566200977
113,2.21148425099197
114,2.210352161006431
115,2.2092220029148866
116,2.2080662829910493
117,2.2068728570242313
118,2.205652417555232
119,2.204247692565195
