"","x"
"1",0.2790245923646
"2",0.128542174705695
"3",5.15660206645439
"4",3.03293959462573
"5",5.43752565912775
"6",3.0616497342809
"7",4.86316557421886
"8",5.0652509172527
"9",2.55318636619499
"10",3.07202257566021
"11",3.02042352738435
"12",3.0277593342809
"13",3.66725172024796
"14",3.02277085152228
"15",0.234575116336049
"16",3.03193111359125
"17",7.75990347521215
"18",3.08257887738435
"19",2.4192395221731
"20",1.95281697231554
"21",13.2656319456331
"22",3.00397512738435
"23",3.00658666359125
"24",3.77922801738339
"25",3.02804384290159
"26",16.2544038549522
"27",0.15086685155603
"28",0.374806333294894
"29",2.48631777698857
"30",0.618094667081117
"31",2.46229541087923
"32",0.696973620374001
"33",3.00256963772918
"34",1.00873966186128
"35",2.20946625550975
"36",2.71585595363596
"37",3.02959359634987
"38",0.442473086004166
"39",4.78048335762278
"40",4.6876485011699
"41",4.85881260275438
"42",2.92365794475453
"43",3.05668494634987
"44",3.00550239634987
"45",3.00554539462573
"46",3.03122464462573
"47",3.00447974807401
"48",0.902757638233493
"49",3.01229894807401
"50",3.02913205152228
"51",3.00610719634987
"52",3.01666163600504
"53",3.01282484290159
"54",3.04786618772918
"55",3.00418484290159
"56",0.580849197533671
"57",3.01287283772918
"58",3.02764574807401
"59",3.01671205152228
"60",3.00435317393608
"61",3.01168227738435
"62",3.0519366704878
"63",3.0345597342809
"64",3.00931367910849
"65",0.601504731064006
"66",2.93099558426387
"67",3.01282484290159
"68",3.02878719634987
"69",2.67587250951991
"70",3.00511680841884
"71",3.04620312738435
"72",3.01041825841883
"73",3.01364497566021
"74",3.00945077393608
"75",3.00426894634987
"76",3.03371683772918
"77",3.02391234634987
"78",2.24018483792937
"79",3.03028963772918
"80",3.00188034634987
"81",3.04429827738435
"82",3.00737934634987
"83",3.03425800152228
"84",3.00777945841884
"85",1.89896768911749
"86",3.01911658772918
"87",3.01272894634987
"88",3.01696459462573
"89",3.00899487738435
"90",1.09064761059208
"91",3.02490166359125
"92",3.02127014807401
"93",0.788547635714539
"94",1.72658007113775
"95",0.18127005038161
"96",3.0198460842809
"97",3.03874032738435
"98",3.02298722393608
"99",1.01798013202959
"100",3.01635979462573
