index,error,time
0,0.8882927974255412,21.713676437037066
1,0.8681602820645066,13.620664737885818
2,0.8922461965474477,11.940607827156782
3,0.8709694275081425,11.381071256008
4,0.8615468113635157,12.135679797967896
5,0.8840563377277287,10.910487103043124
6,0.8288970565054216,11.387183940969408
7,0.8985259582732783,11.9240579449106
8,0.8574974591963205,12.539471593918279
9,0.8119535019011305,12.32771646603942
10,0.8052256945936811,13.311040124157444
11,0.8180418179346278,12.2344440438319
12,0.8081019894718343,11.475785945076495
13,0.8164132975370955,13.171699037076905
14,0.7916359332631371,12.10517257382162
15,0.7939232035331556,12.512812511064112
16,0.7922880464858,12.352213104022667
17,0.8178443325651472,12.022919141920283
18,0.7790536175262499,12.509853290161118
19,0.7658949924373963,13.384737585904077
20,0.7593905486091562,14.93350978801027
21,0.7593344705208053,12.792088608024642
22,0.753279414979686,16.128396679880098
23,0.7491217494866226,15.295959618175402
24,0.7601135993774297,15.724334507016465
25,0.7321762820131483,15.113300169818103
26,0.7326401658606984,16.681688472162932
27,0.717122924481388,16.313813108950853
28,0.7118454290185929,18.406964578898624
29,0.6991833600530759,14.994026055093855
30,0.6872181842495932,14.926298741949722
31,0.6764925036688308,14.793645502068102
32,0.6642265327069434,13.610627925023437
33,0.6629851533965986,9.704115591943264
34,0.6629851533965986,9.563780355965719
