"","x"
"1",8.26818676459384
"2",2.04251024714857
"3",7.14750581273055
"4",3.54917851617295
"5",7.27684044755393
"6",1.63832342823318
"7",2.11016008701569
"8",2.17760672140953
"9",2.19535115205272
"10",3.05676047621619
"11",1.69770612001038
"12",5.76570850182278
"13",2.12752455245354
"14",1.47063915687896
"15",8.07945078689219
"16",5.91260171890274
"17",2.14477931516789
"18",2.65788064138105
"19",1.74056634344857
"20",2.17500555879617
"21",1.80500731800893
"22",3.23781585934569
"23",1.92145229333491
"24",1.65638462723595
"25",2.31395335184443
"26",5.65909808357266
"27",2.05878724419239
"28",5.51758828869112
"29",2.27450527324894
"30",1.83112636765171
"31",4.50612436978999
"32",5.23254760954769
"33",2.04121825477632
"34",1.90062022690599
"35",2.33151058014656
"36",2.12990331009845
"37",2.1984871658719
"38",6.0222894801871
"39",6.87419741421894
"40",3.35561831450883
"41",2.120993640586
"42",3.65978630365253
"43",2.11446021521107
"44",1.85321438907238
"45",3.44705859273606
"46",2.29396585358836
"47",2.3574645730925
"48",2.20819042907471
"49",4.38486013695284
"50",3.29931415195292
"51",2.03814760320888
"52",3.27810819477135
"53",1.84656269734511
"54",1.53220809642117
"55",2.09232164468697
"56",2.31485300529591
"57",1.93191151798723
"58",7.81029589897458
"59",1.7329244385133
"60",1.50371568797854
"61",2.00112104379792
"62",4.80059127312683
"63",5.1796900747014
"64",2.25153900338154
"65",2.2348126332126
"66",1.76954235404813
"67",6.35401958568551
"68",2.14733812345923
"69",2.01936607107265
"70",2.10552345445206
"71",2.3541151793412
"72",5.65995907037724
"73",2.11457442962525
"74",3.12707851851886
"75",1.99723036026747
"76",2.05330197773997
"77",1.86742274001828
"78",3.18701617536334
"79",3.76463230987722
"80",4.45878742715904
"81",3.05948010033525
"82",2.00784721661595
"83",6.76858123724369
"84",1.67312824488102
"85",2.09654957403883
"86",2.94630969609258
"87",2.17176459414369
"88",1.73905169579442
"89",8.03270323257037
"90",1.54616956627314
"91",8.22188710864821
"92",2.52097208095158
"93",2.41486631590563
"94",2.27183304436451
"95",1.90617363263607
"96",4.49212608742934
"97",2.6785855079342
"98",6.25811202401295
"99",3.14049480981482
"100",1.92648088932376
