"Param1","Param2","Param3","Param4","Param5","Param6","Param7","Param8","Param9","Param10","Param11","observed.y"
1.81547664595213e-06,4.08214154235104e-05,0.018697112837818,0.356497259357227,0.0319068635151711,2.77943656586028e-06,0.0551437849909062,0.0415143132601558,1.63127312752416e-06,0.0210322594548998,9.50205876650444e-07,0.959009868223229
1.98172457897922e-06,4.94567721550856e-05,0.0606967792824201,0.502657347749403,0.0394367706916198,1.9048324443772e-06,0.0410847458224386,0.0301649919196534,3.45507605402736e-06,0.0203194831289906,1.58950466234011e-06,1.90974509132898
8.1173033934471e-07,7.64033215535589e-05,0.041804726620604,0.243252594834767,0.045663545148806,1.40006555070929e-06,0.0582053272473655,0.0179341519561666,2.39867330846297e-06,0.0164631845362517,9.93335478442485e-07,6.88913892241207
2.44821032161703e-06,3.17664006799026e-05,0.0198346431344547,0.177919562302827,0.0116126558496505,1.77379318538589e-06,0.0754589213545541,0.0442294717991698,2.27790928255571e-06,0.0456855489644201,2.20453645435511e-06,3.67381838217579
1.980154871347e-06,3.81596773737379e-05,0.0446570082961149,0.355048125049927,0.0425859315894617,1.3944515586449e-06,0.0494318332179071,0.0216670955844726,1.44307993057308e-06,0.0302098765905552,2.21065466905754e-06,1.70349660874301
9.47829913435879e-07,3.34358517774804e-05,0.0530548419139675,0.547440410004677,0.0368851652414276,1.98797906673904e-06,0.0538101346341702,0.0479183567421298,2.34890948023288e-06,0.0566336024909414,1.04683468687491e-06,0.534921385655637
1.15065371034349e-06,4.87439675163955e-05,0.0538716779827051,0.415333285091909,0.0331620373689995,2.69243151224159e-06,0.0862442893099511,0.0328498701461773,3.24237442353666e-06,0.0201938453136962,1.12063116845547e-06,1.07162085466158
1.10156924950465e-06,4.69864875603037e-05,0.0173775444394335,0.195440012543515,0.0218646502835127,2.72195218652518e-06,0.0536714084592763,0.0524569039852565,2.15132129200587e-06,0.018920012054651,1.61685708467555e-06,0.856053234708692
7.11037016346786e-07,4.12639702724953e-05,0.0402111797002166,0.357254643486159,0.0340049492960572,1.61155567146193e-06,0.142787706392143,0.0243674081299348,2.20183121559049e-06,0.0534035000046348,1.80456719397195e-06,0.613661636220876
1.72589443969842e-06,7.51095686381513e-05,0.0389482254020916,0.381729477571711,0.00552461957070236,3.17506722637063e-06,0.131367902129483,0.0470433318028112,1.47638955724344e-06,0.0276707247856674,1.4672440111789e-06,7.09336384447741
7.32909045391087e-07,4.70805633025526e-05,0.0202858771193542,0.683847924184247,0.0391786569119996,1.59247314196468e-06,0.0519140470155216,0.0136691568799711,4.53587190055838e-06,0.028159535677929,2.0396603343078e-06,0.967998489392121
2.49656195673373e-06,6.30569685992933e-05,0.0586581516697212,0.617719408214241,0.0374624231342545,3.96261617018604e-07,0.0121342428796832,0.0284077512327003,3.82525280448493e-06,0.0108643002396476,1.66838051876225e-06,4.10061111016829
6.81380308385559e-07,3.77291502255801e-05,0.0399594998759838,0.626471545095354,0.0446859865520505,1.8283536265384e-06,0.043755904471383,0.0312458232621394,1.78078792572081e-06,0.0226111562523707,1.44264190773936e-06,0.355969135398393
6.349353776585e-07,6.89092396122814e-05,0.0357965363924843,0.387487881046311,0.0248546886396177,1.59716883266387e-06,0.0960309310274792,0.0312973584532353,3.49254191706992e-06,0.0383273247998642,1.29459618936386e-06,4.89770618252519
2.03411555067777e-06,3.93263748426028e-05,0.0211708661795478,0.409901034542949,0.031736706524164,1.6352525202586e-06,0.113918524990833,0.0262654568038373,3.66167658940211e-06,0.0356442122816192,1.69248392394095e-06,2.17894046674805
2.10094570632178e-07,3.6973031873886e-05,0.0549806049917988,0.645084557813369,0.0376762798801083,5.89023531092823e-07,0.125025602174197,0.00653648780125118,4.25711288754211e-06,0.049874923842049,1.04357853631226e-06,0.712258089654282
2.78020889019769e-06,7.86028955996699e-06,0.0110466012991278,0.289873182804009,0.029258712355127,3.85520326568964e-06,0.0973126060530905,0.0210934414014627,4.67966480612935e-06,0.053807786715761,2.75126816080556e-06,8.85790378541991
1.98540687776576e-06,3.33416695185859e-05,0.0407369241379091,0.316977978142979,0.0371476263211015,1.81946748977648e-06,0.138615319815194,0.0526644511452068,3.0604525570581e-06,0.0287454320171782,8.04478364142167e-07,1.57835890400068
9.2201391061552e-07,5.81521957695715e-05,0.0179697678954857,0.331730898012965,0.0444505469416276,2.68957205123533e-06,0.0788043088548284,0.0509591061287498,1.97174142714416e-06,0.02848880726304,1.18567537773477e-06,2.51200603256559
1.95200871698635e-06,5.62275689065022e-05,0.0231161224299459,0.462092912994443,0.0450314938590253,1.69794163235094e-06,0.0426764448465923,0.0429560247061987,2.79807513150584e-06,0.0167318503244634,1.70967259096033e-06,2.62158185639742
2.16814741869228e-06,4.27101977856659e-05,0.0125029253217341,0.519276450018098,0.0365030952057384,1.7782996410379e-06,0.0536522774453434,0.0419850408844678,4.18209029615164e-06,0.00884782601453134,2.70874703988316e-06,0.691841000282401
8.80251210518554e-07,3.1404512447493e-05,0.0321415778751809,0.796987505220363,0.00658698476621042,1.49976526965204e-06,0.0128330825582869,0.0236167565432585,3.09214365144326e-06,0.0531926136089305,2.34151387359252e-06,0.450935044405314
6.12147983515604e-07,2.84082168036311e-05,0.021299612428796,0.118656141272536,0.0335523955796728,1.17880048946797e-06,0.149577983052507,0.0413537157366269,4.57660688028963e-06,0.0368140091498752,1.97504539324707e-06,0.431841414701483
9.38804877681279e-07,6.28883856190349e-05,0.0195825328589913,0.508255405694084,0.0219634902305249,1.67153200331139e-06,0.0481705376309664,0.02667011349929,1.63164150842166e-06,0.0238372530868558,1.90790710489133e-06,3.36696228425793
2.15159964406609e-06,4.53900813220616e-05,0.0247417963780445,0.365731287839296,0.0233749899501261,2.13188837091918e-06,0.106207903219845,0.0423076858509043,2.46282722544362e-06,0.0170231065763188,1.5182297312147e-06,1.42083206131582
9.89825049279848e-07,6.09163246241395e-05,0.0390865680227403,0.529498749207185,0.0450434458795961,2.67833128801952e-06,0.0789430857598033,0.0327457779788579,1.75876092711126e-06,0.0120607042431697,1.49090736356608e-06,2.87319335640686
1.97053070923821e-06,3.47910473974578e-05,0.0400505487206819,0.38629850359803,0.0380370922532126,1.61972333766697e-06,0.0454761006009638,0.0180280333133973,4.12868394370212e-06,0.0215793767266377,8.72463455958241e-07,1.01671571893205
2.12433168688596e-06,6.00471787761877e-05,0.0525855877215689,0.658543101193387,0.0236758980873299,1.71284143216439e-06,0.0318015522270693,0.0471828936697122,1.52753257925353e-06,0.0165447042702659,1.72561139840894e-06,3.41647625158626
4.31372813829481e-07,2.99535717944836e-05,0.0502641730361722,0.572644858136845,0.0209952166484566,1.91105190951696e-06,0.0656043839348797,0.0176006365539009,3.66488288138514e-06,0.0194806321447426,1.43225249493482e-06,0.496622592250837
2.06877051716205e-06,5.0683581326718e-05,0.0449070075899516,0.591742615744321,0.0443208880104013,3.11525797207225e-06,0.049564726847227,0.0400806661936842,2.95924905109753e-06,0.016950147849379,1.93017704957246e-06,1.96232000794456
1.81372501458047e-06,4.03247850810339e-05,0.0318301942843205,0.672268319284084,0.0409419405145216,1.67478471428302e-06,0.0909107330402699,0.0177455763851073,3.49094269462e-06,0.0211521099285191,1.26930809264624e-06,0.912961428309744
1.13957676057288e-06,4.27029616806853e-05,0.0189180054898512,0.100932661814876,0.0368360558509708,2.50990850265982e-06,0.127138623230643,0.027987334538775,1.86506265792747e-06,0.0229036528055753,1.94311513096796e-06,0.623265227220542
1.65148475935717e-06,4.06196554306736e-05,0.053852839360172,0.610882274562967,0.0207050663835547,1.05926415849664e-06,0.108345439412806,0.0305346708619864,2.63205201466111e-06,0.0461098727208796,1.48573310165285e-06,1.70480994264436
2.29861884837689e-06,4.89428630329752e-05,0.0335061436802557,0.437585195564046,0.0395769900809243,1.28604577885155e-06,0.0559875044346554,0.0427712665394615,2.48951701191757e-06,0.0508146710253146,1.51287405223461e-06,4.93597096041709
1.94275024261651e-06,2.91881711162251e-05,0.0393399465412614,0.250632404924324,0.0283973150572432,2.72562996538843e-06,0.133584847087591,0.0332916193960013,1.45554449114904e-06,0.0228190722133537,9.48464346775997e-07,1.09241720843378
1.92847888822984e-06,5.55040492268435e-05,0.0387502193142361,0.247072766898929,0.0373633950322446,3.28520848905332e-06,0.0580787765761283,0.0324942800062719,1.69690829863158e-06,0.0204446548447047,1.04171637115033e-06,2.73927012751508
1.86604858863851e-06,3.48019109272071e-05,0.0152473262367038,0.660622069741653,0.0213075246674696,1.26489534795837e-06,0.0602661819369551,0.0371753126085383,1.6260114465664e-06,0.0456879237888678,9.43440994442676e-07,2.10260975619031
1.71605761998842e-06,4.68815966859624e-05,0.00991829315735254,0.839502392267874,0.0437813164556093,1.68081712788483e-06,0.0973027030745701,0.0135019632185222,2.89315335107e-06,0.0128815131383758,2.08498386806556e-06,0.894704465127661
1.4980732408335e-06,4.13506293403831e-05,0.0591377426967039,0.713782763274104,0.039185545798223,2.21432687636733e-06,0.0659907366359812,0.0347550325254056,1.33466785204931e-06,0.0572146277375855,1.11439199965003e-06,1.72231287438208
1.73696601151603e-06,4.06884341722783e-05,0.0236643254795262,0.356496927011436,0.0206485498643432,2.46547689602963e-06,0.0398531755688917,0.0392149971198647,3.32780494609731e-06,0.050005310949551,1.16932891725523e-06,2.00914557654013
1.44655271011912e-06,4.54127536755631e-05,0.0308301594357884,0.181086272297879,0.0255239114569214,2.65775874240769e-06,0.142436170329079,0.030483678842133,3.14516229822571e-06,0.0292077074120827,1.13616107480072e-06,1.11121266287674
7.84287965733248e-07,4.86920515869967e-05,0.0393030910162067,0.251389438733521,0.0304392562285015,9.38560651549102e-07,0.120884642738914,0.0253217732457995,1.99465988029073e-06,0.0314639205890335,2.07123375529987e-06,1.14165626979714
1.54338569222293e-06,2.64493614104793e-05,0.0475712971582706,0.388521892239493,0.0410180952226271,2.18527363637989e-06,0.0860126921979659,0.0483063128789049,3.93125715896532e-06,0.0196592920749697,1.59905174519388e-06,0.615974159438225
1.03218934099379e-06,2.98073471815001e-05,0.022476381911751,0.453127827175593,0.0263684263609417,3.21069124970013e-06,0.0306786270905729,0.0373167959655603,3.58208910853165e-06,0.010135539470974,9.31796274473874e-07,0.146263799973252
8.58234168197712e-07,3.16519810213451e-05,0.0408831346843529,0.547142006450677,0.0416306746187371,1.65090505148448e-06,0.0834979139300037,0.0181486521932954,2.03996571218107e-06,0.0498503150999435,1.79456995099494e-06,0.431096914302905
9.12103232168837e-07,3.67605293775796e-05,0.0436839459184885,0.421871352698772,0.0212991881272069,1.10426256464475e-06,0.128058485788644,0.0327973251041811,2.59135872589472e-06,0.0403788736241708,2.16340512464001e-06,0.406248733875451
9.28944597396609e-07,3.92259156497938e-05,0.0185610633408171,0.668489466330857,0.0384798181046404,2.75459031553992e-06,0.127224371754612,0.0351465652391799,3.95996989462626e-06,0.0323925723826085,8.3280345646431e-07,0.440659912127942
1.17165082749197e-06,4.36420908798232e-05,0.0346270157352111,0.440103571895679,0.0400009341456183,2.78434547855811e-06,0.0669316643518486,0.0371802516498971,2.85592748616833e-06,0.0432450978764323,1.2255450854269e-06,1.00969739821113
2.02187088108742e-06,7.18427400133543e-05,0.0305508124824831,0.599047180711582,0.0317367675360533,2.51314275896413e-06,0.0569670720843441,0.0189643102530779,3.30638678155561e-06,0.032427978962724,1.03047983833772e-06,7.12372299796187
1.58713404398014e-06,5.60987019194749e-05,0.0308075571364315,0.719859345050858,0.0239785119523442,2.58210254671223e-06,0.079144859977108,0.0240542401079526,3.54042107766402e-06,0.0166513989207034,1.69342290324893e-06,2.14141447744474
6.81977097453899e-07,4.54692520132469e-05,0.0540553656817876,0.424373489167628,0.0332130526367061,1.14359694396617e-06,0.136767778926265,0.0251412464795578,1.41137888387098e-06,0.0284596240483072,1.14060478541323e-06,0.833881623217008
1.42557824097194e-06,4.34883551724107e-05,0.0455835687835009,0.539363824215967,0.031923180668421,2.66230767107023e-06,0.0293204217098,0.0467462600857048,1.91082256656403e-06,0.0442996777042954,2.22168899763765e-06,1.39344203005961
5.80031823836779e-07,3.16153974920771e-05,0.0377380923545663,0.203861474707523,0.0412243846946973,1.91150348181645e-06,0.130195002623222,0.0279632497625952,3.01098044439633e-06,0.0153992436569686,1.07014422243753e-06,0.347040760037729
1.65179719182673e-06,4.29165238586017e-05,0.0301733285958121,0.25550291248301,0.0406156541729922,2.61801836974413e-06,0.0520504684579224,0.0291642387126719,3.2741076776781e-06,0.0225101593693611,2.1451688575321e-06,1.02117303936406
8.2792597529176e-07,4.96946125600664e-05,0.0372515194939123,0.212371833162008,0.0329904185697683,1.83038364613942e-06,0.0501798549110719,0.0259602745851886,2.30690418608043e-06,0.0167096376979092,1.23276147121711e-06,1.17753477192242
1.15351048803656e-06,2.9622344605365e-05,0.0471781235834987,0.473497490068583,0.0206606805538824,2.45622612521261e-06,0.0971730968704199,0.0300456436278719,3.42860532384687e-06,0.0490766012372406,1.42295653171019e-06,0.697457890796594
9.27345930854561e-07,2.78514124913879e-05,0.0381510831988915,0.706209650153412,0.019838652998152,2.84766350910891e-06,0.0296394765364982,0.0253093722027725,2.06557043419862e-06,0.0391437947663123,1.30501517220708e-06,0.465905936758365
8.86326538919504e-07,4.8909251799573e-05,0.0392069306184985,0.515750903574197,0.0430846474061094,3.08036196970558e-06,0.104964927730813,0.0185815875459357,1.9831477291942e-06,0.0168936227314436,2.06766215387087e-06,1.0640408426346
1.19099804700804e-06,5.49703546102937e-05,0.0288828697325964,0.554522689587717,0.0416395858805364,2.07186314707908e-06,0.0485505316312595,0.0422314641916366,3.56301644701406e-06,0.0208870636060474,1.53626151022564e-06,1.9324394188091
1.98746190450784e-06,4.92490267216314e-05,0.0242972007694259,0.251458919390036,0.0454818184512015,2.34534408381413e-06,0.0836544022435057,0.0525214928504642,2.90282158862048e-06,0.0248927941790236,1.57123666847659e-06,2.36301071402572
1.89929819851655e-06,5.12271414330124e-05,0.0464418774186976,0.558212973049382,0.0231187249800431,2.6435195925136e-06,0.087798085957442,0.0338352566154283,3.72444982833968e-06,0.048841313306722,9.93983411660372e-07,3.4754532428432
2.05851486521245e-06,5.33358451670807e-05,0.0396090456035124,0.308320531808782,0.0377900329183808,1.78535157516036e-06,0.0616395044819015,0.0296678032314096,3.16203097390243e-06,0.0282793360864143,1.18239583365315e-06,3.12696994756761
9.58310562676665e-07,4.27708864001169e-05,0.0472570984114807,0.459046126074631,0.0448043131123023,3.33921682901406e-06,0.107739856506166,0.0266104865982704,2.18289787510577e-06,0.012930752795943,1.04621211867619e-06,0.469210091249476
1.01735993361819e-06,5.05926378205854e-05,0.0244053470804547,0.249153755043964,0.0282769532645523,2.12683637533746e-06,0.124031271638385,0.0474114137477589,4.13575674011667e-06,0.0342360259003755,1.64061619410634e-06,1.43167392715743
7.0074706269522e-07,4.73356730955909e-05,0.0399462950653473,0.622751539119403,0.0389919438315794,2.09420726895506e-06,0.116656540209722,0.0486720467161318,1.37094169438478e-06,0.0116215365286298,1.55485649759136e-06,0.970753273332036
6.89083119393318e-07,3.84410257036944e-05,0.0310569814313834,0.468950152478299,0.0236474137331417,1.69062905544694e-06,0.0500154021401336,0.0339336580498725,3.9058022945514e-06,0.0357179939193337,1.41527169028849e-06,0.415845876096941
8.28080322115643e-07,4.18069956973549e-05,0.0311016693076812,0.403857446230468,0.0189950284963023,2.87599899252406e-06,0.0427296162644948,0.0322967519987559,1.3706005534188e-06,0.0102354185807659,9.35940927956418e-07,0.450067541670696
2.09030046974088e-06,2.96998255991663e-05,0.0398403315663447,0.417957139488896,0.0261293756287931,2.05958392279199e-06,0.0728146975409605,0.0230290177795813,1.61367268400386e-06,0.0184655946254803,1.37614121813949e-06,0.9551275722296
1.34708153810092e-06,6.25215852643115e-05,0.0350601361797566,0.566638977135204,0.0275325032402349,1.60653614906686e-06,0.119192625660341,0.0259484112515534,4.13921086488033e-06,0.0216263970374976,1.31114067622022e-06,3.36659503976092
1.5116169116071e-06,4.62227325951434e-05,0.0213783362328208,0.71651516767433,0.0321941992399463,2.27141292471377e-06,0.0732333438722636,0.0301829170922997,3.18675817588655e-06,0.0485733531871954,1.24684140647448e-06,1.90593879108658
9.70390625686352e-07,5.17841546850098e-05,0.0256067486415208,0.599120587101199,0.0315124718335805,1.94603468832501e-06,0.096819731969156,0.0397692580936552,3.98313051301743e-06,0.00960862535318585,1.30431056714684e-06,1.35336185330563
2.20317867979197e-06,3.35922540371193e-05,0.0233802171599755,0.417542483237243,0.0320586774784175,2.2403219057792e-06,0.106686254715653,0.0203957145043902,2.18671787087851e-06,0.0333659783634271,1.71530512932937e-06,2.36517668711329
1.31883368019981e-06,4.86524503852338e-05,0.0440996886337077,0.444006610038975,0.038231809486335,1.58423431025228e-06,0.0768264479123684,0.0340641234568288,3.70403269099229e-06,0.0236720149827893,2.076265679937e-06,1.21452233014801
9.5652726599415e-07,2.92125321267273e-05,0.0396113203116724,0.455319254798535,0.00814476015789226,1.73315432652643e-06,0.0719309218008141,0.048264335493837,2.16858723387624e-06,0.0261822540173095,1.00116414155665e-06,0.29398437735011
5.24299429040961e-07,3.59604188020934e-05,0.053792547844645,0.484900390865075,0.0393858249836181,2.93836670087807e-06,0.107393512002207,0.0435488478582044,2.03423199534602e-06,0.0447245080941349,1.47365120952222e-06,0.423922871835895
2.18473443326997e-06,2.72025018184525e-05,0.025038204172578,0.615958276621525,0.0372227095214824,2.80133530440876e-06,0.0850243590876324,0.0515279611002721,3.08757836288769e-06,0.0254756749111641,1.61216552043069e-06,1.86036231763052
1.48041569294575e-06,2.40030636324775e-05,0.0453269156680712,0.52970674662831,0.0220760656448773,2.65655635473762e-06,0.126964460187055,0.0483794271087896,3.37771397632141e-06,0.017747006982723,2.24173443972397e-06,0.5707518506702
1.97486349127908e-06,4.47695092960276e-05,0.0200419272221031,0.437475652218708,0.0199879684142285,2.34087182166841e-06,0.0898931251540631,0.0488897497788113,2.93738175757287e-06,0.0225684765749807,1.7112802061016e-06,1.4699633960855
2.15821034782235e-06,4.30783325274095e-05,0.0387794843802758,0.64919191733945,0.0148727660185086,3.31163608043331e-06,0.0903416941834958,0.0264786256725837,3.41861999148858e-06,0.0213943469658329,1.59934935901574e-06,1.52002000619673
9.28585332638435e-07,5.50905474405231e-05,0.0232899166334144,0.664167056641043,0.0372027544367168,3.43298705419368e-06,0.12629707712919,0.0336823141626079,3.25600141801734e-06,0.0314952464162314,1.19357385913389e-06,2.01245478015606
1.15047664746733e-06,5.97400906508008e-05,0.040358373219085,0.72834273798888,0.040570972990379,1.22210290437e-06,0.126486334039473,0.0241466402732234,2.94167701927015e-06,0.0331137275117156,1.30813204186738e-06,2.94691855459377
1.22530994529251e-06,2.70107567728701e-05,0.0362315373691463,0.256565243189681,0.0318042294000443,2.35877560214189e-06,0.0695026922772054,0.0515621243246221,2.88980852034498e-06,0.0385647727271367,1.225851239934e-06,0.737016622347901
4.29650767938158e-07,2.02755067741977e-05,0.0348655135597749,0.639419022171588,0.0288991629488421,3.00700019546045e-06,0.125793503228811,0.0146040637459896,2.11383890756725e-06,0.0421365656796209,1.61897075173904e-06,1.05812845881933
1.45703207704152e-06,2.78470494807557e-05,0.0391588300433435,0.391868912443289,0.0449623147405802,1.82661662842769e-06,0.0730304945683696,0.0185003994714484,1.59107163445178e-06,0.0150170904832264,1.40825200485085e-06,0.327361161135727
1.80339330011344e-06,3.68931345192676e-05,0.0409014554485454,0.404517025496365,0.0261206852202724,1.11350656620512e-06,0.0545616732389684,0.0530433915982829,3.71806184238398e-06,0.0190334137476575,1.43939551367377e-06,0.677660508466909
1.08916184921146e-06,4.60821992129251e-05,0.0439009607475306,0.454268893424838,0.04023148146269,1.89309028174481e-06,0.111641732230109,0.029554359697078,1.53360749325974e-06,0.0236722577305705,2.1606254965894e-06,0.844619206281904
1.17661841833705e-06,3.79967265921589e-05,0.0529372419610035,0.454318262577359,0.0360724488908272,2.97021866237189e-06,0.112936991580608,0.0239827473804163,4.03201013471457e-06,0.0309810896918301,1.35123349440903e-06,0.488544218870104
1.31294559893347e-06,3.89436386635084e-05,0.0363186505723254,0.312580086298417,0.0202950904149267,9.42537053928663e-07,0.0786070640424482,0.0358181822635071,2.34075310991422e-06,0.0319427634346162,1.83556563738e-06,0.623800169837703
