"","x"
"1",10.10340322269
"2",0.396639989891372
"3",0.957451785261637
"4",0.933865527846222
"5",1.76857732787201
"6",0.824855522805879
"7",2.19377852856846
"8",0.464407574929994
"9",0.926306526401366
"10",0.931450723639978
"11",0.797973790834895
"12",5.78113710638787
"13",2.90148892870312
"14",2.32614604590812
"15",4.69595493095985
"16",1.74449758805078
"17",5.30843817360197
"18",0.82216085988753
"19",1.16846679592614
"20",1.57216320701324
"21",1.15501072030122
"22",0.947279041979262
"23",1.00776646986919
"24",1.00196562794088
"25",0.93349099104433
"26",1.36081312175036
"27",0.884329732866607
"28",0.582497513135004
"29",0.530099945760187
"30",1.00430858238077
"31",1.47220111149465
"32",0.961416790052981
"33",3.137356508191
"34",1.00355001440439
"35",1.16853111706267
"36",3.27163698221282
"37",0.931248366148015
"38",0.945173499177433
"39",0.695579224100923
"40",0.907479843587145
"41",2.68053386382396
"42",1.57818521011882
"43",0.926244443266441
"44",0.395312699944172
"45",0.629780796201878
"46",1.23680613167127
"47",1.13592092110578
"48",0.573632028339692
"49",5.32130413591261
"50",3.47698307964696
"51",0.745624078992086
"52",1.04894922166011
"53",0.983954182228719
"54",0.847733089711563
"55",0.95191762256569
"56",5.32953170725905
"57",0.951793897418587
"58",0.668520015221692
"59",0.638993294932169
"60",1.34949732166626
"61",3.94132630719295
"62",0.848416295344848
"63",1.00347625091009
"64",1.16549806476667
"65",0.978111652502188
"66",2.216200118884
"67",0.685747701526654
"68",0.536702170223955
"69",1.08380732574963
"70",0.612859902711987
"71",2.39678680125468
"72",0.280343774763367
"73",1.9600779508981
"74",0.367261176136198
"75",0.460604554578685
"76",0.634346052678221
"77",2.44299820557152
"78",0.622947909237764
"79",0.682291622479958
"80",5.83359174116407
"81",2.20328297429355
"82",0.652911287705247
"83",2.0336647389505
"84",1.55965761851788
"85",3.76970801111114
"86",0.765529653714008
"87",0.709772598871638
"88",3.13455506499158
"89",1.13562365457582
"90",0.33670005110714
"91",0.95680480108641
"92",0.635576990701272
"93",1.53446168231024
"94",0.482380989617527
"95",0.988776787624452
"96",0.500257141166989
"97",1.87643206700811
"98",0.615915354162459
"99",0.919400276147658
"100",4.36031109304195
