"","x"
"1",5.26328080942548
"2",5.51068376704389
"3",6.75599722297357
"4",2.2359874862509
"5",7.53982260726479
"6",7.39496404566184
"7",1.83619923997812
"8",14.5746100860571
"9",1.43882912268153
"10",7.97931966505989
"11",5.88553081676997
"12",2.74588129344055
"13",1.69744871957492
"14",1.65838951346012
"15",5.42900888917309
"16",2.57147781896322
"17",7.13554882919252
"18",1.71636402997305
"19",1.92799315756566
"20",6.88262765574317
"21",7.92212368476214
"22",1.66738406799379
"23",6.02422367583323
"24",2.76964696045963
"25",1.53111555993111
"26",2.08505297651298
"27",8.31337220489862
"28",4.60781656295479
"29",1.90591680220874
"30",6.17925158122903
"31",1.78456988573829
"32",1.91157314081207
"33",1.92537645962865
"34",4.04915253636751
"35",1.60858920924908
"36",1.95014624856185
"37",1.33927142096639
"38",3.81284899231451
"39",1.40004608900582
"40",1.72290141581346
"41",7.19049684443194
"42",6.23722897093338
"43",1.64030373331388
"44",6.15441405472964
"45",1.13232195387921
"46",8.51723188596544
"47",1.93754372766651
"48",1.75269436393695
"49",2.26143397144028
"50",1.82481064623528
"51",6.7795609586356
"52",2.41087169048893
"53",1.83511950569571
"54",1.43400939188924
"55",1.70220375770013
"56",1.98093071007454
"57",7.1163507619059
"58",1.62279481098129
"59",1.83155989982504
"60",1.80467097116917
"61",2.00859911841455
"62",7.39835256338981
"63",3.11550800858906
"64",6.3803751441984
"65",3.66388687269197
"66",2.42778711963104
"67",1.40037963295507
"68",2.41356772536399
"69",1.72970374983787
"70",4.21035089556309
"71",6.4152201153622
"72",1.37745560344343
"73",1.33584962451267
"74",1.99420581020868
"75",1.95838776574686
"76",1.56543571125472
"77",1.48660642704699
"78",1.70190789992818
"79",7.25970211609922
"80",1.57196335320053
"81",5.94306297409845
"82",1.31087229410254
"83",1.28899810056133
"84",1.69435136662888
"85",4.08511839894882
"86",1.42819323905522
"87",2.58182118329824
"88",7.65188535311891
"89",6.40444650005661
"90",1.49277820126018
"91",5.8161091154796
"92",1.63094865602509
"93",2.76187105180953
"94",1.75879009846325
"95",1.66590598202501
"96",1.62235186765715
"97",1.76890626684435
"98",1.61468921321021
"99",1.23681521238746
"100",7.1413029196984
