index,error,time
0,0.8555660588168682,5.687716567015741
1,0.8418916305453382,3.3399297209689394
2,0.8244985296342564,3.231826527044177
3,0.774911372990632,3.147340639960021
4,0.7631516193397351,3.1764114840188995
5,0.7793240408392841,3.2909848309936933
6,0.7800151154117569,3.1800304499920458
7,0.7629191188881566,3.4643326780060306
8,0.7496172673129237,3.451508039026521
9,0.7436165482414506,3.2320239389664494
10,0.7052380148312725,4.209793804038782
11,0.7157524280833778,3.27012990397634
12,0.6843381950521298,3.2574861160246655
13,0.6660886016724606,3.6312681809649803
14,0.6677954982241848,3.1035115090198815
15,0.6660886016724606,3.1008207330014557
16,0.6665541189138401,3.155186327989213
17,0.6671748085690125,2.9215380509849638
18,0.6665541189138401,3.1665215980028734
19,0.6665541189138401,3.5332472340087406
20,0.6722954982241848,3.3634751710342243
21,0.6629851533965986,3.7983977289986797
22,0.6629851533965986,3.273349094961304
23,0.6629851533965986,3.0545836110250093
24,0.6629851533965986,2.72763053298695
25,0.6629851533965986,2.7452291380031966
26,0.8464075673396179,2.712043742998503
27,0.7225421297458413,2.683393843995873
28,0.755754704027243,2.867647494014818
29,0.7919332021708101,2.8000457719899714
30,0.8402764764257314,2.7972231779713184
31,0.6939691971935691,2.6901173450169154
32,0.7231676263626283,2.7181670329882763
33,0.9720448998574519,2.7424566080444492
34,0.7151138514959935,2.789126204967033
35,0.6897846844736275,2.7554510370246135
36,1.3551943935422044,2.6950450409785844
37,0.7019387101614518,2.7528058380121365
38,0.869064786047428,2.897853304981254
39,0.9488502840968097,2.7613665850367397
40,0.72382505008928,2.8438216709764674
41,0.8997096756102823,2.7350185579853132
42,0.9239986426002473,2.799180078029167
43,0.812782191667345,2.7257957509718835
44,0.9666324422649119,2.710980277042836
45,0.7236362121317752,2.7134386229445226
46,0.928377646415493,2.7078604720300063
47,0.7021910242635513,2.7375142839737236
48,0.696844624091775,3.0452591410139576
49,0.680816715709228,2.8380559560027905
50,1.0234113542309107,2.8035190920345485
51,0.711115026047836,2.712280457955785
52,0.6834333207271361,2.7121236120001413
53,1.1281509774694392,2.7215182530344464
54,0.6843837557598095,2.6880277619929984
55,0.7605441108385426,2.870291968982201
56,0.7789933862920715,2.8875267769908533
57,1.1061838785865743,3.07423440302955
58,0.7012388373134811,3.002648848982062
59,0.6936068331200519,2.9025181630277075
60,0.6918413080766812,2.912867432984058
61,0.7603990836559417,2.9240754949860275
62,0.7652427343856065,2.8331852970295586
63,1.1056008391624461,2.840048031997867
64,0.817799191602597,2.8953460750053637
65,0.8031134077941374,2.899324167985469
66,0.7491248452553876,2.905429493985139
67,1.0289536048991992,3.119679790979717
68,0.6939276034597253,2.9903915990144014
69,0.7064500739842433,2.9387049170327373
70,1.7113854009185028,2.8513266450027004
71,0.9936844899168158,2.9279355649487115
72,1.031552390376483,2.91043982404517
73,0.6998668670718629,2.934342708962504
74,0.7772456250759275,2.886649019026663
75,0.8490655614697251,2.8879241149988957
76,0.7131851241304867,2.869401616975665
77,0.7118582204788505,3.195203543989919
78,1.3609229325349832,2.9828671850264072
79,0.6787186142900022,2.968317652004771
80,0.9729519793257879,2.8955635739839636
81,1.4285893262703444,2.9649901360389777
82,0.9859967520189259,2.9114687939872965
83,1.3683724660980208,2.9076365850050934
84,0.7404240144559234,2.8885992179857567
85,1.2116395297333833,2.7342588810133748
86,1.0829295735598905,2.857817386975512
87,1.0556687099781406,2.960338120989036
88,1.2858750244241046,3.250813774007838
89,1.02634046126671,2.9654787160106935
90,0.6845621770036234,2.907540443993639
91,1.2524000731918963,2.9725772159872577
92,0.8686777358842868,2.9141944540315308
