"","x"
"1",18.7232940416096
"2",3.5353681735727
"3",2.08274103713718
"4",2.12913030264891
"5",1.85157359058015
"6",7.55938618526145
"7",1.60532629709706
"8",8.2441800186092
"9",2.10239305100199
"10",1.89568115128944
"11",5.71584751239411
"12",2.09554654841459
"13",2.80749470978341
"14",6.58910157651882
"15",6.73813868836873
"16",6.78794867528294
"17",1.92879846273108
"18",1.77895040673866
"19",3.92240132664004
"20",1.58931275399592
"21",2.22723798553401
"22",4.80906681770873
"23",1.85657379400249
"24",1.77523659381363
"25",6.5234853124814
"26",2.94623050250464
"27",2.04072932861582
"28",5.42604838519403
"29",1.53061462800858
"30",2.01524638338437
"31",4.79536168887926
"32",2.12494285236305
"33",7.97635702476864
"34",3.08679153130685
"35",3.9395153502772
"36",1.64508588439542
"37",8.10158409192066
"38",1.75092583022422
"39",1.93870186433008
"40",1.27572698228985
"41",2.42172300400238
"42",1.79361460452419
"43",3.35745714994705
"44",4.28825949196067
"45",3.05058102135731
"46",5.4632226339695
"47",1.83253639855833
"48",2.49354985261232
"49",1.86340646006719
"50",2.20326674945369
"51",2.23802176022313
"52",4.77264699722859
"53",2.41902368865511
"54",2.7645600174023
"55",3.84866687180318
"56",2.03785231023858
"57",1.95079556419241
"58",1.73607206445081
"59",5.51990961442575
"60",2.79320544683356
"61",1.94900805301915
"62",1.922515414015
"63",2.18574033103963
"64",4.3066986935834
"65",2.10415335859369
"66",5.49173156477473
"67",3.29938393096206
"68",1.88105278763677
"69",2.02714812738453
"70",3.86088034244864
"71",1.76515973061122
"72",1.65782931650345
"73",4.20899553824886
"74",3.74179672343901
"75",1.94556259184101
"76",1.95099874729749
"77",7.36233525701694
"78",3.57280412662436
"79",2.46819528856151
"80",2.00842597150335
"81",2.14477018853788
"82",2.16300115879078
"83",6.2556753789885
"84",2.05291446614447
"85",7.94919118775851
"86",1.80513314138804
"87",1.96232144418825
"88",1.86110470807509
"89",1.66189199900944
"90",1.86519891289473
"91",1.92363575981736
"92",6.76715139333788
"93",2.56992619663902
"94",1.54946711226876
"95",6.87462190023401
"96",3.65969348755373
"97",1.75450775610835
"98",4.84578158781173
"99",3.67791156998279
"100",5.44101010484647
