index,error
0,2.2336480210594374
1,1.9469328271640132
2,2.4363825189277994
3,2.627287342126447
4,1.852528940410415
5,1.7192856880934384
6,2.4935907880632744
7,2.8467070239363212
8,2.021050378748046
9,2.2379422144357903
10,2.352315724091679
11,2.4290887590910897
12,1.9202387633151206
13,1.6850205017295843
14,2.5962229470033447
15,2.650371216011801
16,1.6577106958537633
17,1.6862850452327591
18,2.2755182220476087
19,2.591590930683811
20,2.161053763038806
21,1.8304906307004996
22,3.1020859938671275
23,2.4623432098899314
24,1.8056618733603327
25,1.4652970908338738
26,2.5858201684520563
27,2.2656650507562435
28,2.148129140599109
29,1.677051698736911
30,2.912658876023115
31,2.146671161410076
32,1.9508523122679289
33,2.257864155397186
34,1.7228608344520286
35,2.2135870281366437
36,2.4448794651364554
37,2.3049279284654127
38,2.552115484101224
39,2.1542339607881966
40,1.8817769046058888
41,2.1174198852577786
42,1.938221455842659
43,2.5661471645839304
44,2.318698735748485
45,2.5166214765253003
46,2.2921478082224658
47,1.8568616158201905
48,1.7661247046458262
49,2.1395514621294023
50,1.8496783376237127
51,2.210810322930319
52,2.3427299147746172
53,2.3562698477982336
54,2.51451737304208
55,2.436158167831347
56,2.328805235423475
57,2.3433451067183113
58,2.3080396038261526
59,2.0512116575113795
60,2.4811640906731984
61,1.9856977343000672
62,2.561736078961731
63,2.031030173766705
64,2.1519069070348023
65,1.929198566008572
66,2.1892485577666934
67,2.3077931543646026
68,1.6944611215893604
69,1.7609318307178705
70,2.6768602919426163
71,2.9653595655575193
72,1.814386022484726
73,2.0388065391632595
74,2.438167882103449
75,2.6090671051968144
76,1.8312783433734507
77,1.893394442972541
78,2.6890945203716665
79,2.854007360207704
80,1.876730349000833
81,1.5691916466979274
82,2.380978641997882
83,2.7600484661888967
84,2.108298848256628
85,1.7742725037855704
86,2.6903602947651355
87,2.340870657592042
88,1.7825126230274573
89,1.9117438608711617
90,2.478561689276191
91,2.5939364916424403
92,2.156882463621483
93,1.7284612287813383
94,2.8511725130080614
95,2.4030079569252845
96,1.4764809804338048
97,2.0909152913632507
98,2.1165646463679297
99,2.1208175749657445
100,1.9710644188286182
101,2.0533577021461316
102,2.1728787610106024
103,2.2893596710953283
104,2.4435917265766496
105,2.0866124475360963
106,2.7283228500779395
107,2.3683346931021356
108,2.1070254364775174
109,2.451981309588054
110,2.1754332766368343
111,1.9415237925099613
112,2.4118031372704207
113,1.897490385010685
114,2.069649961432443
115,2.3935701334041983
116,2.224823706220021
117,2.428497640367109
118,2.251148728247034
119,2.0953657009765245
120,2.125429551003821
121,2.3910667309825073
122,2.023749061122101
123,2.735946872605753
124,2.2137073085206915
125,2.412346309685636
126,2.2160276625282838
127,2.038097851634738
128,1.8603539808006442
129,1.5614692331707694
130,2.4562154639772817
131,2.943413218750626
132,2.3377995288651743
133,2.0376031267534938
134,2.6805594011278764
135,2.3951205653106977
136,1.819245999457141
137,1.699075442109824
138,2.5564216056200855
139,2.931008365189843
140,2.0665739900106432
141,2.0507074579329765
142,2.804160550118288
143,1.9578052284106073
144,1.7602881093430216
145,1.5700764702350023
146,2.3532956276188832
147,2.9387421051090117
148,1.5127913637524508
149,2.28760141932091
150,2.501306326432014
151,2.420376576271685
152,2.0347873186366763
153,1.839984495612986
154,2.478943325936442
155,2.5414814222592605
156,1.653230403851317
157,1.9438175769985433
158,2.4270280615496764
159,2.5193184473430303
160,1.2785794277738471
161,1.1670938138271079
162,0.9804032812999464
163,0.9072415637667135
164,0.9585705020933847
165,1.08234629871948
166,0.8773359964061596
167,1.2374274002085914
168,1.4282932587064174
169,0.9864005245962956
170,1.2104674043155654
171,1.2088495326337803
172,1.2146116602479204
173,1.2390012997488182
174,1.3259302513407563
175,1.2491619159053227
176,1.2540292902055246
177,1.2906112618067105
178,1.1161901360933053
179,1.2745119519145351
180,1.236827447907976
181,1.165665198666545
182,1.2096562428357562
183,1.144158235356878
184,1.117899601917115
185,1.1159013207779707
186,1.071806017611354
187,1.301815649198895
188,1.2136524421653492
189,1.2062528466335638
190,1.25828641668015
191,1.2701271800772997
192,1.240318909899557
193,1.20808999211794
194,1.2199578650947132
195,1.1617801465489348
196,1.328840166434946
197,1.2151742529040577
198,1.2135828303121459
199,1.2427322411943058
200,1.212975813605191
201,1.285815084584961
202,1.2149341198981363
203,1.2612783288860663
204,1.1454981125267727
205,1.1812847421604624
206,1.2161409553492966
207,1.2000670177658828
208,1.2007674780609374
209,1.2720191893102435
210,1.283279030816211
211,1.2252445094672038
212,1.2717325339490948
213,1.2567672577183384
214,1.1936581400304438
215,1.2741124428100623
216,1.1932649802920872
217,1.2250665268949463
218,1.2882882580287935
219,1.444926673817874
220,1.4429629836271607
221,1.2096764716860016
222,1.2558752431669356
223,1.324086121560598
224,1.2984223863294562
225,1.2896095076252312
226,1.225543858939918
227,1.2876833886374601
228,1.161085606368455
229,1.1970957847513994
230,1.2138442285423048
231,1.1751269777987416
232,1.2641644718665828
233,1.2086876723934232
234,1.2953784989759205
235,1.1524201256485693
236,1.278501015277698
237,1.2807139262289922
238,1.1274628978140973
239,1.3626477024835846
240,1.305603991863634
241,1.2525231036334468
