index,error
0,1.901103368097882
1,2.1014860506152777
2,1.7533683817684642
3,2.2482578890145364
4,2.359634711803385
5,2.7260566482199278
6,1.7580220826606774
7,1.7503499121408028
8,1.4412255824982207
9,1.9811231738168293
10,1.5141435732569009
11,1.5421058714041591
12,2.1544980157527007
13,1.8136187260001295
14,1.9269902674646464
15,2.1324549055837427
16,2.311009120724514
17,1.7276639011249082
18,1.893434368149594
19,1.8889324745666487
20,1.9421553793417554
21,2.067755538976392
22,2.1510098723485522
23,1.6795608611773973
24,1.7295452793201305
25,2.1819274961232633
26,1.8684010516828895
27,2.3550710892620508
28,1.4198256325561
29,1.816403646028635
30,1.8259386386573606
31,1.55038285709026
32,2.205689913112541
33,1.8933619469284246
34,2.2228429812148676
35,2.19787899756827
36,2.199337363497246
37,2.2027218961786663
38,2.185764307398429
39,2.185764307398429
40,2.185764307398429
41,2.188119991392254
42,2.188119991392254
43,2.112189821764427
44,2.112189821764427
45,1.972415619726827
46,1.9735612185876743
47,1.9736841290354352
48,1.9740056640238586
49,1.9788267349760238
50,1.9788267349760238
51,1.978961016233104
52,1.979015150561462
53,1.979015150561462
54,2.0580864990269667
55,2.0580864990269667
56,2.2153966142619446
57,2.218320494925562
58,2.2183238531345175
59,2.218575718806159
60,2.213246241194219
61,2.213246241194219
62,2.2132328083583976
63,2.2122690023882488
64,2.2122690023882488
65,2.231236079340124
66,2.231236079340124
67,1.4198256325561
68,1.426104828969676
69,1.4198557158115095
70,1.4198256325561
71,1.4198256325561
72,1.4198256325561
73,1.4198256325561
74,1.4198256325561
75,1.4198256325561
76,1.4198256325561
77,1.4198256325561
78,1.4198256325561
79,1.421117050466548
80,1.4198442124872763
81,1.4198256325561
82,1.4198256325561
83,1.4198256325561
84,1.4198256325561
85,1.4198256325561
86,1.4198256325561
87,1.4198256325561
88,1.4198256325561
89,1.4198256325561
90,1.4198001808671763
91,1.4198360125964165
92,1.4198256325561
93,1.4198256325561
94,1.4198256325561
95,1.4198256325561
96,1.4198256325561
97,1.4198256325561
98,1.4198256325561
99,1.4198256325561
100,1.4198256325561
101,1.2035522865295183
102,1.2089641247341394
103,1.2035823697849275
104,1.2035522865295183
105,1.2035522865295183
106,1.2035522865295183
107,1.2035522865295183
108,1.2035522865295183
109,1.2035522865295183
110,1.2035522865295183
111,1.2035522865295183
112,1.2035522865295183
113,1.2038587044399662
114,1.20357102259457
115,1.2035522865295183
116,1.2035522865295183
117,1.2035522865295183
118,1.2035522865295183
119,1.2035522865295183
120,1.2035522865295183
121,1.2035522865295183
122,1.2035522865295183
123,1.2035522865295183
124,1.2030567728140928
125,1.2035626665698347
126,1.2035522865295183
127,1.2035522865295183
128,1.2035522865295183
129,1.2035522865295183
130,1.2035522865295183
131,1.2035522865295183
132,1.2035522865295183
133,1.2035522865295183
134,1.2035522865295183
135,1.667317881561917
136,2.0121372761033296
137,1.8082388114214882
138,1.6812997537823027
139,1.714388434643772
140,2.2308422852969225
141,1.630569640666761
142,1.4117230139403965
143,1.8120185626198377
144,2.110396191337498
145,1.9758897860257365
146,2.0732632548591114
147,1.8922111422454868
148,1.7203602814100676
149,1.7075199751953551
150,1.6953260752379853
151,1.9290319103908538
152,1.4746093456987572
153,2.479249424245261
154,2.647030478285805
155,2.330228923999897
156,1.8663148493004358
157,2.755396532315766
158,2.259512782580002
159,1.6395944528933748
160,1.417292613977388
161,2.3065353164911917
162,1.5879925916517923
163,1.9183401906189839
164,2.385791280690807
165,1.4846486920935638
166,1.4921113455988904
167,2.0564889554249866
168,1.8962149814188405
169,1.893449069732386
170,1.8933062555275484
171,1.8977085094483517
172,1.8935862421461795
173,1.8935862421461795
174,1.893297255527548
175,1.8875796060164833
176,1.8875796060164833
177,1.8304733912873288
178,1.8304643912873289
179,2.0809860858512437
180,2.1275761913036564
181,2.1276224002588804
182,2.1277194725607367
183,2.1312407421927704
184,2.1312407421927704
185,2.1312610257748603
186,2.1303170131744964
187,2.1303170131744964
188,2.0792465819839765
189,2.0792467381178517
190,2.168267100466403
191,2.192002746495124
192,2.1919960300772137
193,2.1933460300772136
194,2.1882685053641446
195,2.1882685053641446
