index,error
0,1.8169258487662607
1,1.2800118044031925
2,2.032668662312522
3,1.1298110433567303
4,1.9864064348907966
5,1.8414291061989645
6,1.3796246777973926
7,1.7162127401803646
8,1.5678050596361839
9,1.5328088105781457
10,1.5963612493375123
11,1.2376438729761945
12,1.1215047143258128
13,1.7648346942752027
14,1.5416260251355012
15,1.5032040290735378
16,2.103490003640876
17,1.572021427838516
18,1.773456841914366
19,1.5515374620713906
20,1.9452597668389893
21,1.456328136403402
22,1.615253528462643
23,1.8268198499285788
24,1.7216056568364728
25,1.6619371672795151
26,1.6530480957257976
27,1.8242315423010007
28,1.9093979525637588
29,1.180818460868116
30,1.787718470732443
31,1.575477377155769
32,1.4333237419920053
33,1.4695726038661174
34,1.3137900080992406
35,1.5880382354821134
36,2.081913484896676
37,1.9773903281665732
38,1.7148850845844885
39,1.6793465887010453
40,2.001049622339459
41,1.6572328607007436
42,1.439103775715969
43,1.4753859900110107
44,1.7844302358042399
45,2.1249075651329274
46,1.4321522647404223
47,1.9379662522702343
48,1.5557129098372549
49,1.8777117969615547
50,1.6308003191226752
51,1.0507971581748718
52,1.3320586097528966
53,1.4240200323763563
54,1.4880492828440883
55,1.1820314409844774
56,2.153613645381358
57,1.5694881502330618
58,2.171648556069593
59,1.736160700053253
60,1.7655777878615444
61,2.1224313286008347
62,2.2622714532584016
63,1.9111908063473737
64,1.3486874903535928
65,1.8183893331321597
66,1.593724754064332
67,1.9832662941408823
68,1.7870132894773687
69,2.2210829258525138
70,1.4967709755398808
71,1.8989718976060814
72,1.78954084932231
73,1.6848881117298395
74,1.7349582129808034
75,2.2329259948475637
76,1.710329515612968
77,1.4128713500878907
78,2.158134271495722
79,2.4907875903090986
80,1.6360455705429864
81,1.8519454034482652
82,1.8557461176219394
83,1.334912237872849
84,2.0456342700603622
85,1.4930976682644495
86,1.8408695819186067
87,1.835413653616754
88,1.3268614494841557
89,1.7055461520742492
90,1.521588695221388
91,1.6305991842852758
92,1.9439220540736342
93,1.384550284945295
94,1.871591133673716
95,1.5942456227512865
96,1.2560303239008093
97,1.5825088295666547
98,1.7227057950971219
99,1.4380493167291024
100,1.171368510645884
101,1.3415556160004036
102,1.257322226090776
103,0.945990246011023
104,2.2016673025627282
105,1.2124985019199424
106,1.1556176370887716
107,1.1864687865972607
108,1.217725558462109
109,2.0059077422479135
110,1.3982117479164393
111,1.279628749450405
112,1.12033749782305
113,2.036924193784262
114,1.246477141600164
115,1.2444565978022406
116,1.433095808395504
117,1.4068804477667407
118,1.5473804870176089
119,1.1241328441008303
120,1.6738257993438865
121,1.4283348473427357
122,1.368121365482929
123,1.664177810489302
124,1.3470256726066445
125,1.5066188745655165
126,2.3869915509453015
127,1.712588424380466
128,1.8007034464742024
129,1.1790347321248529
130,1.6638435019550835
131,1.8324802541210372
132,1.038786670229015
133,1.1573810747522644
134,1.3560286151564516
135,1.724494564523442
136,1.6934216067244892
137,1.7982520271416509
138,1.3490157189772758
139,1.0729991561662118
140,1.5030454558543096
141,1.2423919638730792
142,1.2505870393964638
143,1.0266561718498026
144,1.8550566232008001
145,1.9440300236460204
146,1.2999320015273212
147,1.9337626403537949
148,1.2396331537796978
149,1.6326390282154069
150,1.2131617987709293
151,1.1549209034528123
152,1.1440799824379475
153,1.8166290325370409
154,1.1101241420140124
155,1.2379838832857828
156,1.7551762979715253
157,1.1871580111656899
158,2.1282692832844465
159,1.8705911190906908
160,1.9935474344339408
161,1.3719919169364299
162,2.2808552555183934
163,1.5513611151244082
164,1.190157835150045
165,1.6190691768623602
166,1.421079915787891
167,1.3242673866882821
168,1.4427801350144804
169,1.8432321001918206
170,1.506567349627456
171,1.488474327402007
172,1.820963490201187
173,1.5219126632325617
174,1.562949717860593
175,1.7965772332791328
176,1.4324084923528226
177,1.7924762677864727
178,1.6881169822560638
179,2.2196328453220957
180,1.6330105200520069
181,1.70693796934324
182,1.7985258770941703
183,1.1324604148575397
184,1.5644695361071275
185,1.9774948141688853
186,1.457391347792056
187,1.916559427414714
188,1.2507399568433804
189,1.4096832726526936
190,1.5052938640319877
191,1.8327687994760624
