"","x"
"1",6.45655739154518
"2",8.13161927485517
"3",14.2958413879442
"4",1.76189313946967
"5",1.99692733983785
"6",0.472636059614101
"7",1.11948310840659
"8",3.00671807910849
"9",14.457752513274
"10",1.27737385315223
"11",3.0205289204878
"12",2.94241607435003
"13",0.262244739479778
"14",4.29023152142572
"15",3.81935688847909
"16",0.964962197905809
"17",3.77777187911856
"18",2.23950441235711
"19",4.1925285878009
"20",12.9030307659794
"21",12.7317319533597
"22",4.34766873182456
"23",3.76884115977239
"24",7.5370316625711
"25",0.287160906308032
"26",2.32889655189689
"27",4.23070969812308
"28",0.418356235721628
"29",0.448809689842596
"30",1.635750676094
"31",0.425666752138604
"32",3.03075614807401
"33",1.1626631063028
"34",5.46783593321665
"35",0.360792232180342
"36",3.00610719634987
"37",1.17515899213482
"38",3.02646058772918
"39",17.424636407289
"40",1.51408016618083
"41",0.350464250778117
"42",1.371018495388
"43",0.44115412266791
"44",4.95946934493941
"45",1.25031851229839
"46",0.36233738290882
"47",0.518833384150925
"48",1.37678487442772
"49",2.05687762111878
"50",0.409324817068622
"51",0.32539829443585
"52",0.878489954776847
"53",0.545599749884134
"54",1.52362149675707
"55",0.60791387319515
"56",1.4116659895843
"57",0.51815272411886
"58",1.81452863228952
"59",0.445306562983798
"60",0.413184749922338
"61",5.13604941952792
"62",4.11279078463261
"63",1.48466329246589
"64",2.08537842254927
"65",1.58998393129896
"66",1.6393128056806
"67",0.642061248831126
"68",0.172055472330521
"69",0.263627128291427
"70",1.37213018535474
"71",2.87685635085432
"72",0.341725560396368
"73",0.524611014766732
"74",5.19931209968131
"75",0.425887719962034
"76",1.92800167790572
"77",0.401686828536979
"78",0.361841011303843
"79",0.981667292612208
"80",3.12478337430841
"81",0.565140443954561
"82",0.551477509338435
"83",2.78957439163482
"84",0.207202769763015
"85",0.114658472345682
"86",0.622065496097438
"87",1.12862621449223
"88",0.215447683564221
"89",0.810728295594053
"90",1.24797564413697
"91",2.90814960445649
"92",2.96671218310771
"93",0.469601316527958
"94",1.23732489964675
"95",0.506720740582054
"96",0.590854887792354
"97",0.462752060730403
"98",0.703361196215116
"99",1.46133482950415
"100",0.720969735073922
