"","x"
"1",4.12542981329596
"2",2.79249597672071
"3",3.99736920130687
"4",2.80435119791608
"5",3.6943435723486
"6",2.36997285916695
"7",9.2088409342698
"8",4.46315400721821
"9",2.77373424366303
"10",2.22478242295043
"11",3.36531576783527
"12",4.12682723936718
"13",3.43131377687513
"14",6.19923172071878
"15",2.2582310996779
"16",2.76012596049782
"17",6.58159151545646
"18",3.90395261358343
"19",2.506773005444
"20",6.26537671344802
"21",2.59024674341362
"22",2.51635530883671
"23",2.71829927509376
"24",2.79111304426577
"25",2.69845910357428
"26",2.32479986595964
"27",2.83249985341221
"28",2.6451997504316
"29",2.51104023277809
"30",7.5049260913091
"31",2.71674801681307
"32",2.76183084383344
"33",2.78413810066933
"34",2.38877684512445
"35",7.15710949148311
"36",8.36208462017489
"37",5.6225228339203
"38",5.51333639809091
"39",4.11455329889273
"40",3.02048804448224
"41",2.97214274178097
"42",2.53020502497821
"43",3.02528911359125
"44",2.50385659196108
"45",6.51998202830035
"46",4.50268839753509
"47",2.93222464357889
"48",5.03056315243828
"49",4.88026605180278
"50",8.99237184209345
"51",6.08150769969919
"52",5.93971590525743
"53",2.73563546535599
"54",2.03354703309979
"55",5.14564771645439
"56",2.44726398535808
"57",2.33011151531578
"58",6.34367754603788
"59",3.39717606909439
"60",2.83559662712279
"61",4.15143610783135
"62",6.1600899719842
"63",2.28091005527115
"64",6.58372728293118
"65",2.99853079462573
"66",7.66058823002449
"67",2.08508678269007
"68",3.01890927738435
"69",2.50974900382597
"70",2.43323390516035
"71",3.04082086359125
"72",4.39046287441912
"73",2.76289413674958
"74",2.53083594287566
"75",7.24315483017631
"76",8.75552538442896
"77",2.62854210186079
"78",2.37996177931406
"79",3.69858103741719
"80",2.42759437528724
"81",2.7946516097379
"82",6.03660580936408
"83",2.07870388951382
"84",5.48161098567783
"85",5.42550728908328
"86",2.76432225567867
"87",2.50342728569505
"88",2.47923912804356
"89",3.28120158180713
"90",2.34521350591066
"91",3.58592763401091
"92",2.65137692113436
"93",2.43386161943092
"94",2.28390158772211
"95",2.263402468666
"96",3.34937040318082
"97",2.58876431629506
"98",3.1792170287965
"99",8.15793865761069
"100",2.15792001766893
