index,error
0,2.0712318843887494
1,1.7860062840380038
2,1.8391561044643487
3,2.2027324324143884
4,2.0046859274774427
5,2.2499431088365793
6,2.271960438296509
7,1.5411456862081412
8,1.75918408238676
9,1.6655917100837916
10,2.024975425222991
11,2.278609166225076
12,2.3728784399760587
13,2.0682499430318173
14,2.2179575300804237
15,1.5984663086026683
16,1.9862873156345686
17,1.453631493446883
18,2.1974543991378503
19,2.5414221964439556
20,1.6913113924900676
21,1.7904411492699892
22,2.445378464942074
23,2.0051597776745522
24,1.566083313278741
25,1.571766764194733
26,2.262155744147445
27,2.828393995286697
28,1.7337152174456003
29,1.7414579359088103
30,2.2003445086413644
31,2.1463067934018056
32,1.3652962001788056
33,1.4227809765622061
34,2.4173331003444876
35,2.2112320286110325
36,1.3976899737517274
37,1.7964717115380329
38,2.485326053385746
39,2.2641821744836514
40,1.954023200074618
41,1.3896516568629034
42,2.3548952374538024
43,2.446321735422627
44,1.5541294952667715
45,1.5011409720548752
46,2.151261839175362
47,2.1367289606144664
48,1.856221261256927
49,2.033017680846789
50,2.10198879962444
51,2.144858708697182
52,1.8778225905681092
53,2.1890318804059703
54,1.9437610634159215
55,1.7502696486675138
56,1.9146764630327637
57,2.0862891442889353
58,2.0120429779057067
59,2.4672842906745136
60,1.8406025548329648
61,2.1174643764449756
62,1.6067869833085062
63,1.88445254346385
64,1.9042951246680375
65,1.5973678025768976
66,1.8960305306501377
67,2.065797129727276
68,2.1091189178061214
69,2.2054977308098502
70,2.527784668496018
71,1.6722007703269735
72,2.0770381181647597
73,1.4483174400104892
74,1.7781665124114738
75,2.066023108257184
76,2.1327372966043536
77,2.1472100454677308
78,2.201028469036351
79,1.545183523459656
80,1.9245904880002356
81,1.4841414003662985
82,2.022851363322082
83,2.4970428875466752
84,1.4579213908181365
85,1.9515113388754415
86,2.446415222313302
87,2.1938751991815044
88,1.5066183764783703
89,1.4559089417356126
90,1.1481722292998415
91,1.1038015542295792
92,1.048871377844009
93,0.9750190285610318
94,0.9342800843121873
95,0.8943902024495369
96,0.896223755901231
97,0.9050884323367927
98,0.8912027369233078
99,0.878392350091154
100,0.8779608328470849
101,0.8749505601681394
102,0.8686093971098665
103,0.85339339990922
104,0.8372141239562668
105,0.8195990754370067
106,0.8159698692729802
107,0.8082545668550953
108,0.8034489386029343
109,0.8059535105762704
110,0.8338618295605668
111,0.799826819852816
112,1.0965153171076087
113,0.8024549949712316
114,0.907747069545845
115,0.8519226347316706
116,0.8106018433283784
117,1.06838643984999
118,1.0193902395700867
119,1.1278444454888001
120,1.1199461257662229
121,0.8233243813765695
122,1.039765602536173
123,1.0818688826049376
124,1.0773531862934296
125,1.0201971136129226
126,1.1210543368024177
127,1.0679127602488148
128,0.8746944233074141
129,0.8135470789948714
130,1.088146404277303
131,0.9793531489224936
132,1.0525758553633446
133,1.1470754674749029
134,1.0172318223608015
135,1.1354010001913433
136,1.0342971059661608
137,1.1690742545909136
138,1.174819013057873
139,1.0509364216180552
140,1.137581831793753
141,1.0058990597123927
142,0.962096157392459
143,1.0160264009266722
144,0.90458436077609
145,1.073194267270495
146,1.0541460426281248
147,0.9800143270188503
148,1.0321387210827984
149,1.085914578103206
150,0.9654050228966856
151,1.0346079286166652
152,1.0201939273891893
153,0.9460369532658871
154,0.9660102783772438
155,1.0351323752598374
156,1.0024995307529214
157,1.0404791746739548
158,1.0235883120050904
159,1.1745076669649022
160,1.049230887226599
161,1.215441062379504
162,1.0017217368325433
163,1.0683720839190938
164,1.0677830344000472
165,0.9780381512831872
166,1.2416638947598364
167,1.0339478362477568
168,1.1561709372692857
169,0.9575493239220514
170,1.0708371744847114
171,1.0546651598697003
172,1.0086535850051737
173,0.922290559972571
174,0.9922760086701281
175,0.9513808583859529
176,1.2028954537394583
177,1.0613945109383593
178,1.3160360621757687
179,1.0241448646367057
180,1.1344324972791082
181,1.2895001777675807
182,0.9763600658984737
183,0.9800293557594956
184,1.430441561631435
185,1.2340713832830752
186,1.0827651261050495
187,1.155596944820525
188,1.2164760036548745
189,1.0802375535583293
190,1.2244221573879566
191,1.3625817160066012
192,1.1475933848617152
193,1.4301465734204384
194,1.149998738637832
195,1.015958871631621
196,1.009623251507704
197,1.0974147545130943
198,1.035144332191182
199,0.9665433145542867
200,1.0347730761223384
201,1.0927219903193148
202,1.0935479154016887
203,0.9919275580242876
204,0.9642552508410231
205,1.352302535692727
206,1.0586687851585923
207,1.0588760231872358
208,1.1134883343407112
209,1.0210543948148083
210,0.9628994793204314
211,1.0175447994197655
212,1.132791862788705
213,1.2273818474308151
214,0.9613555399897692
215,1.250480202520029
216,1.7415400950117237
217,1.4488972205591304
218,0.9935105817902085
219,0.9932355676772245
220,1.3326608604352634
221,1.0037652658070015
222,1.3869221260119813
223,1.1944524194356174
224,1.005036021812637
225,1.0480423124561833
226,1.2238273208536177
227,1.2051200311219143
228,1.0343409896271551
229,1.247577489756838
230,1.0408338007000957
231,1.4982099919834497
232,1.0992962120150023
233,1.0212381074608075
234,1.1738967417228843
235,1.2498574958588844
236,1.1192187190435536
237,1.8793352988995258
238,1.3018498219507633
239,1.04143957495767
240,1.2760139909737565
241,1.0128385046947344
242,1.204199447773448
243,1.4139946075577097
244,1.2904987890922848
245,1.2910022392606715
246,1.236702756597916
247,1.0568497573831688
248,1.1377476688423886
249,1.5992910012906023
