"","x"
"1",12.2807614557151
"2",12.1244757146679
"3",1.3549996258858
"4",0.816235038569905
"5",4.20873092585364
"6",0.785249519653541
"7",4.86067664785733
"8",0.761997968278494
"9",0.844678420940992
"10",5.40276143432735
"11",0.59558905759945
"12",0.777776037890521
"13",0.769583500653407
"14",0.676664797812497
"15",0.76068915692953
"16",0.316081574976578
"17",0.410640223381963
"18",0.0953820237690473
"19",2.34932337243996
"20",0.160366540081019
"21",4.78460934917039
"22",4.73623898905957
"23",1.71777958365784
"24",0.822549425595827
"25",5.35731155000318
"26",2.84301328926509
"27",0.783343502510408
"28",0.328921726932136
"29",4.03017007520529
"30",0.353562987035656
"31",0.632825046020125
"32",3.88309601530808
"33",0.783335445310733
"34",0.797919240452512
"35",0.415528021637312
"36",5.67120861154705
"37",0.923243236616517
"38",0.431971877426109
"39",4.71314662164499
"40",0.794144081834238
"41",1.40785752368098
"42",3.11197560147601
"43",5.03429617273343
"44",3.27355710960852
"45",0.792271012889866
"46",4.14555474701784
"47",3.80308222628841
"48",0.878671741672288
"49",0.576100825524143
"50",0.786600905779961
"51",2.73770997982015
"52",0.501695042407307
"53",4.84145704505652
"54",5.62595924121226
"55",2.89076364117195
"56",4.77399613526272
"57",0.496241626510349
"58",0.703608512647803
"59",0.449358520158832
"60",1.50504268695724
"61",0.474692074466876
"62",5.25521255191497
"63",0.30947620455163
"64",0.489898136351281
"65",0.355422829372094
"66",0.824940613690634
"67",0.596428570590898
"68",0.506926696953365
"69",6.37155039290452
"70",0.86809716678581
"71",1.61385490355035
"72",2.65186332759134
"73",0.437132245101921
"74",0.637029615419677
"75",12.1741665563281
"76",1.15468879126363
"77",0.49881120682312
"78",1.64894484006979
"79",0.185371288830725
"80",0.952505702982447
"81",3.18783651825334
"82",0.818120888975904
"83",0.244022127955018
"84",0.206128418890934
"85",0.477443059792589
"86",0.460004459315763
"87",1.43072101873488
"88",4.50057431098286
"89",0.903776723405262
"90",2.25737839099931
"91",4.48607212291922
"92",0.350447599705476
"93",6.27454787489237
"94",0.755532218061479
"95",2.91192511014669
"96",3.12096099121912
"97",0.558205633949275
"98",0.329758415162403
"99",0.740384589173294
"100",4.59989948942715
