index,error
0,2.6442813309130213
1,2.585146198746457
2,2.8448022898924306
3,2.388185676327665
4,3.097003628720243
5,2.3972447183649384
6,2.7479944110765455
7,2.6291741767433803
8,2.576021849786265
9,2.5931083015353096
10,2.3985501716208515
11,2.6625928471439515
12,2.9932892277444347
13,3.037700771678646
14,3.0590041557030156
15,3.111946809672505
16,2.5713230031706806
17,2.617366993300023
18,2.5171108819272288
19,2.852448265105672
20,2.967196254707994
21,2.791416119153459
22,2.829913368179088
23,2.6630120963326718
24,2.1635942229614673
25,2.4060109393191977
26,2.281950621142727
27,2.8648306053412753
28,3.476764557235802
29,2.2475888992100703
30,2.6930972709012027
31,2.773324377653109
32,2.831903031049162
33,2.173526558616512
34,2.298679186391782
35,3.1029323441949623
36,3.4351090157302844
37,2.52441750837712
38,2.4236191452535625
39,3.128663996470879
40,2.819260225871438
41,2.0893608943156963
42,2.2303657583726464
43,2.9049209177604154
44,2.84764809684355
45,2.425998588771081
46,2.4797472640667966
47,2.8751309628107133
48,3.2097123972789037
49,2.5948734610726465
50,2.223979990013175
51,2.9973111273939126
52,3.2938517283130633
53,1.859346076869354
54,2.488593441693057
55,2.8861883828686827
56,2.795768317732646
57,2.633911700054763
58,2.550661194757124
59,2.318614361032277
60,1.8291377712885395
61,1.8256998211958546
62,1.7952594606810366
63,1.7934632754576971
64,1.8201302043126042
65,1.8358719866396012
66,1.8279984500517297
67,1.8229137245421494
68,1.8056730037349003
69,1.806862876909543
70,1.8402883860183419
71,1.8558153333358414
72,1.7829160984285919
73,1.8580831203356563
74,1.8124063429988257
75,1.7812549399276967
76,1.7594167156767644
77,1.7221558031967863
78,1.6934816580651042
79,1.7281733366527137
80,1.7108650106001433
81,1.7433917712211249
82,1.7444976079976238
83,1.7618740204655208
84,1.7173327121074164
85,1.7185853666616298
86,1.69243984989486
87,1.711350188299851
88,1.7066570181735385
89,1.7152552034203392
90,1.6821959328304215
91,1.6722520635327864
92,1.7166133826691474
93,1.6910469293760508
94,1.7731891272455278
95,1.6608078212295574
96,1.6611766366483929
97,1.6813585944931295
98,1.6595369439570666
99,1.7111035410918132
100,1.6624442892798803
101,1.6570807918340489
102,1.6871121816257315
103,1.7041335018538621
104,1.6339086395241744
105,1.580862192858576
106,1.5519630160384972
107,1.5566396631278883
108,1.537408313400783
109,1.511592050136807
110,1.547790333216414
111,1.5565832094072507
112,1.5449227869999795
113,1.5498606787519569
114,1.5463856569222152
115,1.5866149328728443
116,1.537436180296003
117,1.5191224362214164
118,1.5130358816172786
119,1.5288902589926598
120,1.5273857340174244
121,1.5477750227831006
122,1.56175246385221
123,1.5035589446576223
124,1.5120065809530003
125,1.508004202462661
126,1.5043429574148863
127,1.5289959929290635
128,1.4853299699460176
129,1.4759362148592292
130,1.5171951684524578
131,1.49204619586029
132,1.4990700243896178
133,1.4866070559436337
134,1.4850455396471252
135,1.488283436497991
136,1.4594073697958951
137,1.4578084129211941
138,1.5130878940659496
139,1.4599558694890062
140,1.5382291594515665
141,1.4857403391027058
142,1.4646692203969558
143,1.435589635213685
144,1.474308047148105
145,1.4258196655645583
146,1.4554568043041922
147,1.4668810958230238
148,1.4001164741950645
149,1.590855597152569
150,1.4649360705775314
151,1.3836091509014867
152,1.392036012167595
153,1.3317791548520477
154,1.3204417197112643
155,1.6286026228538575
156,1.350437485338185
157,1.3527967643675647
158,1.3015159481954404
159,1.306004449411592
