"","x"
"1",0.44905254950468
"2",4.04927559490542
"3",1.26213569481857
"4",1.37979007636461
"5",8.05499885515567
"6",3.00103088147989
"7",1.44497048892921
"8",2.10845955210636
"9",14.0771900528317
"10",2.056596202533
"11",2.07805689388285
"12",1.66798997172559
"13",1.71696074951619
"14",6.17827456970728
"15",6.61945060833794
"16",5.06687431865944
"17",0.792450902982658
"18",1.65908590019489
"19",5.21012308147125
"20",1.81190767710865
"21",1.11115338633136
"22",2.49443261568478
"23",1.74681483180773
"24",1.33505814558816
"25",2.09614934880462
"26",2.12612202280649
"27",1.56888943468721
"28",1.09124072517255
"29",4.32558507265736
"30",0.429257015979854
"31",1.74871126038093
"32",1.80542716015384
"33",1.15567968927007
"34",1.72379520206627
"35",1.75549940485241
"36",1.60666526579537
"37",2.14958343091429
"38",1.77402591837859
"39",2.25807812390145
"40",2.47084491983062
"41",2.64974171542237
"42",1.32956193745932
"43",3.60442422783238
"44",1.34182413200064
"45",2.18349194990301
"46",2.01770678491493
"47",1.65334318143159
"48",5.44620626749452
"49",1.58964689635133
"50",1.74980571382813
"51",1.84464544973015
"52",1.63795234999059
"53",4.59000415325127
"54",0.813258720470452
"55",0.469981119728748
"56",2.93253714735618
"57",1.05726573451563
"58",0.952561732965545
"59",4.13463826147886
"60",0.314830979268759
"61",2.56070339367911
"62",3.16303332586155
"63",2.06417967436968
"64",1.53564069351041
"65",1.54940119367999
"66",1.91677213960314
"67",0.790057801363077
"68",2.06031349105359
"69",5.18776249668549
"70",2.70645919627792
"71",1.30955137012765
"72",1.37281546215326
"73",2.93652630215939
"74",7.2715641501788
"75",2.38827125348139
"76",1.53387438187537
"77",1.82135620383608
"78",2.05366625708703
"79",2.08910884263504
"80",2.05616040504582
"81",1.77433750843794
"82",4.13099608836408
"83",4.20797617422423
"84",1.9097059087527
"85",1.34218750504649
"86",2.06336495203267
"87",3.92831671190796
"88",1.8269101133226
"89",2.58456794195777
"90",5.08418833332536
"91",1.77660024387271
"92",1.81163871505056
"93",2.23498889553929
"94",0.227134218397393
"95",1.29329473910388
"96",2.19144410885592
"97",5.54953927033682
"98",1.89877411594328
"99",1.62637692108448
"100",2.70181505600156
